##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 2   (Re = 1400, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.674459934E+00 9.531731009E-01 2.522134967E-02 1.948054507E-02 4.156196024E-03 1.954017440E-03 1.634977572E-02
 2.668271303E+00 9.566125870E-01 2.540722303E-02 1.918277703E-02 4.206577782E-03 1.872834284E-03 1.622422971E-02
 2.662082434E+00 9.599059224E-01 2.558756433E-02 1.889390498E-02 4.256806336E-03 1.791414106E-03 1.610263437E-02
 2.655893803E+00 9.629626274E-01 2.576261945E-02 1.862070709E-02 4.306859802E-03 1.709638746E-03 1.598803513E-02
 2.649704933E+00 9.660185575E-01 2.593736351E-02 1.834747940E-02 4.356910940E-03 1.627859543E-03 1.587342657E-02
 2.643516302E+00 9.688791037E-01 2.610740066E-02 1.808849908E-02 4.406922031E-03 1.545763225E-03 1.576593518E-02
 2.637327433E+00 9.715643525E-01 2.627300285E-02 1.784231886E-02 4.456901923E-03 1.463386347E-03 1.566484384E-02
 2.631138802E+00 9.742475748E-01 2.643781342E-02 1.759614982E-02 4.506881349E-03 1.381006441E-03 1.556377299E-02
 2.624949932E+00 9.767702818E-01 2.660036087E-02 1.736393012E-02 4.556974862E-03 1.298701041E-03 1.546993945E-02
 2.618761301E+00 9.791046977E-01 2.675808407E-02 1.714777574E-02 4.607203417E-03 1.216475503E-03 1.538445614E-02
 2.612572432E+00 9.814339280E-01 2.691364847E-02 1.693189517E-02 4.657440819E-03 1.134247053E-03 1.529911812E-02
 2.606383801E+00 9.837048650E-01 2.707078867E-02 1.672231033E-02 4.707770422E-03 1.052078907E-03 1.521705650E-02
 2.600194931E+00 9.857009053E-01 2.722163685E-02 1.654080860E-02 4.758547060E-03 9.701515664E-04 1.514959708E-02
 2.594006300E+00 9.876898527E-01 2.736956440E-02 1.635989361E-02 4.809351638E-03 8.882312686E-04 1.508240309E-02
 2.587817430E+00 9.896812439E-01 2.751851082E-02 1.617877372E-02 4.860146437E-03 8.063085261E-04 1.501511596E-02
 2.581628561E+00 9.914515615E-01 2.766550519E-02 1.602336019E-02 4.911660682E-03 7.248867187E-04 1.496134885E-02
 2.575439930E+00 9.931175709E-01 2.780744620E-02 1.587981172E-02 4.963551182E-03 6.436935510E-04 1.491375268E-02
 2.569251060E+00 9.947835803E-01 2.794938534E-02 1.573626511E-02 5.015441217E-03 5.625004414E-04 1.486615743E-02
 2.563062429E+00 9.964498281E-01 2.809152938E-02 1.559270360E-02 5.067329388E-03 4.813076230E-04 1.481855847E-02
 2.556873560E+00 9.978029728E-01 2.822865918E-02 1.548661571E-02 5.121008959E-03 4.017654283E-04 1.479068678E-02
 2.550684929E+00 9.991552830E-01 2.836577222E-02 1.538051479E-02 5.174709018E-03 3.224082757E-04 1.476275083E-02
 2.544496059E+00 1.000507593E+00 2.850288339E-02 1.527441293E-02 5.228408612E-03 2.430511377E-04 1.473481487E-02
 2.538307428E+00 1.001825213E+00 2.863699012E-02 1.517193392E-02 5.282390863E-03 1.641460694E-04 1.470875274E-02
 2.532118559E+00 1.002876997E+00 2.876857482E-02 1.509944163E-02 5.338751711E-03 8.748417167E-05 1.469880994E-02
 2.525929928E+00 1.003933907E+00 2.890213393E-02 1.502674352E-02 5.395100452E-03 1.063738091E-05 1.468879078E-02
 2.519741058E+00 1.004990458E+00 2.903552726E-02 1.495406218E-02 5.451450124E-03 -6.619377382E-05 1.467877813E-02
 2.513552427E+00 1.006034613E+00 2.916418202E-02 1.488188840E-02 5.507830065E-03 -1.425799564E-04 1.466895826E-02
 2.507363558E+00 1.006807566E+00 2.929163724E-02 1.483722031E-02 5.567541812E-03 -2.162030869E-04 1.467522327E-02
 2.501174927E+00 1.007584691E+00 2.942082286E-02 1.479242183E-02 5.627260078E-03 -2.899809042E-04 1.468141843E-02
 2.494986057E+00 1.008361101E+00 2.954970486E-02 1.474764664E-02 5.686976947E-03 -3.637316404E-04 1.468762662E-02
 2.488797426E+00 1.009130716E+00 2.967572957E-02 1.470308565E-02 5.746684037E-03 -4.372269323E-04 1.469394844E-02
 2.482608557E+00 1.009724617E+00 2.980167605E-02 1.467548963E-02 5.808983929E-03 -5.089376355E-04 1.471137907E-02
 2.476419926E+00 1.010253787E+00 2.992759086E-02 1.465413533E-02 5.872238427E-03 -5.799917853E-04 1.473289821E-02
 2.470231056E+00 1.010776162E+00 3.005082346E-02 1.463308651E-02 5.935447756E-03 -6.508308579E-04 1.475460920E-02
 2.464042187E+00 1.011301637E+00 3.017525934E-02 1.461190172E-02 5.998677574E-03 -7.217663806E-04 1.477623358E-02
 2.457853556E+00 1.011760354E+00 3.029958345E-02 1.459762175E-02 6.062828004E-03 -7.922100485E-04 1.480268687E-02
 2.451664686E+00 1.012067199E+00 3.042365052E-02 1.459907088E-02 6.129076239E-03 -8.615336264E-04 1.484013721E-02
 2.445476055E+00 1.012364626E+00 3.054317087E-02 1.460119430E-02 6.195177790E-03 -9.305177373E-04 1.487795170E-02
 2.439287186E+00 1.012661457E+00 3.066239506E-02 1.460336056E-02 6.261270028E-03 -9.994799038E-04 1.491579134E-02
 2.433098555E+00 1.012962818E+00 3.078386001E-02 1.460519526E-02 6.327434443E-03 -1.068609185E-03 1.495345030E-02
 2.426909685E+00 1.013120770E+00 3.090588748E-02 1.462395582E-02 6.395471748E-03 -1.137129148E-03 1.500311960E-02
 2.420721054E+00 1.013223290E+00 3.102363087E-02 1.464896742E-02 6.463988218E-03 -1.205101144E-03 1.505715214E-02
 2.414532185E+00 1.013325691E+00 3.114137426E-02 1.467397902E-02 6.532504689E-03 -1.273073023E-03 1.511118561E-02
 2.408343554E+00 1.013428211E+00 3.125911579E-02 1.469899062E-02 6.601021159E-03 -1.341044903E-03 1.516521815E-02
 2.402154684E+00 1.013516068E+00 3.137436137E-02 1.472643483E-02 6.669772789E-03 -1.409751480E-03 1.522102766E-02
 2.395966053E+00 1.013439417E+00 3.148778155E-02 1.477427315E-02 6.740433164E-03 -1.478004735E-03 1.529154647E-02
 2.389777184E+00 1.013363361E+00 3.160158172E-02 1.482206210E-02 6.811100990E-03 -1.546264044E-03 1.536204107E-02
 2.383588552E+00 1.013287425E+00 3.171538189E-02 1.486985106E-02 6.881768815E-03 -1.614523353E-03 1.543253567E-02
 2.377399683E+00 1.013208747E+00 3.182782233E-02 1.491781790E-02 6.952410098E-03 -1.682761009E-03 1.550311781E-02
 2.371211052E+00 1.013074040E+00 3.193717077E-02 1.497332938E-02 7.023463957E-03 -1.750871539E-03 1.557915751E-02
 2.365022182E+00 1.012842894E+00 3.204656020E-02 1.504262071E-02 7.095433306E-03 -1.818832476E-03 1.566534489E-02
 2.358833313E+00 1.012616277E+00 3.215825930E-02 1.511168107E-02 7.167424541E-03 -1.886827522E-03 1.575144939E-02
 2.352644682E+00 1.012387395E+00 3.226879239E-02 1.518085878E-02 7.239405066E-03 -1.954805339E-03 1.583759487E-02
 2.346455812E+00 1.012153268E+00 3.237664700E-02 1.525030285E-02 7.311359979E-03 -2.022743458E-03 1.592383534E-02
 2.340267181E+00 1.011854410E+00 3.248446435E-02 1.532845013E-02 7.384046447E-03 -2.090926049E-03 1.601690985E-02
 2.334078312E+00 1.011502981E+00 3.259224817E-02 1.541364007E-02 7.457324769E-03 -2.159306314E-03 1.611551270E-02
 2.327889681E+00 1.011147976E+00 3.269815445E-02 1.549896784E-02 7.530604955E-03 -2.227623481E-03 1.621414162E-02
 2.321700811E+00 1.010792017E+00 3.280357644E-02 1.558433101E-02 7.603885606E-03 -2.295924118E-03 1.631277613E-02
 2.315512180E+00 1.010437608E+00 3.290982917E-02 1.566963457E-02 7.677165326E-03 -2.364252927E-03 1.641140133E-02
 2.309323311E+00 1.010012865E+00 3.301718086E-02 1.576161571E-02 7.751571015E-03 -2.433180576E-03 1.651626453E-02
 2.303134680E+00 1.009561300E+00 3.312261403E-02 1.585599408E-02 7.826343179E-03 -2.502196701E-03 1.662321948E-02
 2.296945810E+00 1.009106636E+00 3.322605416E-02 1.595053263E-02 7.901111618E-03 -2.571116900E-03 1.673019677E-02
 2.290757179E+00 1.008652091E+00 3.332949430E-02 1.604507305E-02 7.975880057E-03 -2.640036866E-03 1.683717407E-02
 2.284568310E+00 1.008199453E+00 3.343426436E-02 1.613950357E-02 8.050651290E-03 -2.709021326E-03 1.694413647E-02
 2.278379679E+00 1.007664800E+00 3.353833780E-02 1.623693667E-02 8.127597161E-03 -2.779332455E-03 1.705642045E-02
 2.272190809E+00 1.007126331E+00 3.364088386E-02 1.633441262E-02 8.204567246E-03 -2.849376760E-03 1.716883667E-02
 2.266002178E+00 1.006590962E+00 3.374350816E-02 1.643114537E-02 8.281400427E-03 -2.918486716E-03 1.728085987E-02
 2.259813309E+00 1.006055593E+00 3.384613246E-02 1.652787626E-02 8.358232677E-03 -2.987596439E-03 1.739288308E-02
 2.253624439E+00 1.005497098E+00 3.394495323E-02 1.662543416E-02 8.435366675E-03 -3.056940855E-03 1.750596054E-02
 2.247435808E+00 1.004876971E+00 3.404467180E-02 1.672510058E-02 8.513798937E-03 -3.127930686E-03 1.762209088E-02
 2.241246939E+00 1.004258394E+00 3.414642438E-02 1.682472415E-02 8.592278697E-03 -3.199036466E-03 1.773812436E-02
 2.235058308E+00 1.003639698E+00 3.424810618E-02 1.692434959E-02 8.670756593E-03 -3.270138055E-03 1.785416156E-02
 2.228869438E+00 1.003017426E+00 3.434480727E-02 1.702407748E-02 8.749119006E-03 -3.340956522E-03 1.797043346E-02
 2.222680807E+00 1.002347827E+00 3.444022685E-02 1.712901518E-02 8.827976882E-03 -3.413111670E-03 1.809026487E-02
 2.216491938E+00 1.001644492E+00 3.453473374E-02 1.723765396E-02 8.907186799E-03 -3.486215137E-03 1.821262203E-02
 2.210303307E+00 1.000940800E+00 3.462883085E-02 1.734630764E-02 8.986386470E-03 -3.559301840E-03 1.833499782E-02
 2.204114437E+00 1.000235796E+00 3.472137451E-02 1.745501347E-02 9.065547027E-03 -3.632323584E-03 1.845744811E-02
 2.197925806E+00 9.995271564E-01 3.481391445E-02 1.756431907E-02 9.144710377E-03 -3.705421230E-03 1.858023368E-02
 2.191736937E+00 9.987418652E-01 3.490634635E-02 1.768636703E-02 9.223926812E-03 -3.780137049E-03 1.871012710E-02
 2.185548306E+00 9.979540706E-01 3.499528393E-02 1.780867018E-02 9.302969091E-03 -3.854715731E-03 1.884007826E-02
 2.179359436E+00 9.971649647E-01 3.508232161E-02 1.793110929E-02 9.381916374E-03 -3.929219674E-03 1.897006296E-02
 2.173170805E+00 9.963771701E-01 3.517125547E-02 1.805341057E-02 9.460958652E-03 -4.003798589E-03 1.910001412E-02
 2.166981936E+00 9.955419898E-01 3.526049480E-02 1.818454824E-02 9.541011415E-03 -4.078823142E-03 1.923675463E-02
 2.160793304E+00 9.946750402E-01 3.534409031E-02 1.832125336E-02 9.621429257E-03 -4.153924063E-03 1.937751286E-02
 2.154604435E+00 9.938080907E-01 3.542768583E-02 1.845795847E-02 9.701847099E-03 -4.229024984E-03 1.951826923E-02
 2.148415804E+00 9.929398298E-01 3.551122919E-02 1.859522797E-02 9.782467037E-03 -4.304794595E-03 1.965927891E-02
 2.142226934E+00 9.920397401E-01 3.559243307E-02 1.873987727E-02 9.865062311E-03 -4.381386563E-03 1.980755106E-02
 2.136038065E+00 9.910984039E-01 3.567513078E-02 1.889469475E-02 9.950543754E-03 -4.458700307E-03 1.996655762E-02
 2.129849434E+00 9.901571274E-01 3.575782478E-02 1.904951222E-02 1.003602613E-02 -4.536014050E-03 2.012556419E-02
 2.123660564E+00 9.892157912E-01 3.584051877E-02 1.920432970E-02 1.012150757E-02 -4.613327794E-03 2.028456889E-02
 2.117471933E+00 9.882686138E-01 3.591893986E-02 1.935963705E-02 1.020701043E-02 -4.690437578E-03 2.044384927E-02
 2.111283064E+00 9.872515202E-01 3.599663451E-02 1.951876841E-02 1.029178314E-02 -4.768427927E-03 2.060528845E-02
 2.105094433E+00 9.862193465E-01 3.607420996E-02 1.967872307E-02 1.037639845E-02 -4.846609663E-03 2.076719142E-02
 2.098905563E+00 9.851883054E-01 3.615282103E-02 1.983864605E-02 1.046100631E-02 -4.924851935E-03 2.092909440E-02
 2.092716932E+00 9.841539264E-01 3.622844070E-02 1.999865659E-02 1.054563560E-02 -5.002920516E-03 2.109099925E-02
 2.086528063E+00 9.831195474E-01 3.630405664E-02 2.015866712E-02 1.063026581E-02 -5.080989096E-03 2.125290409E-02
 2.080339432E+00 9.820135832E-01 3.637688234E-02 2.033055387E-02 1.071460638E-02 -5.161843728E-03 2.142267302E-02
 2.074150562E+00 9.808902740E-01 3.644812852E-02 2.050516754E-02 1.079889201E-02 -5.243302789E-03 2.159425989E-02
 2.067961931E+00 9.797635674E-01 3.651572764E-02 2.067978308E-02 1.088322233E-02 -5.324625876E-03 2.176588774E-02
 2.061773062E+00 9.786368608E-01 3.658333048E-02 2.085439675E-02 1.096755359E-02 -5.405948497E-03 2.193751559E-02
 2.055584431E+00 9.775116444E-01 3.665248305E-02 2.102901042E-02 1.105186436E-02 -5.487329327E-03 2.210912667E-02
 2.049395561E+00 9.763287902E-01 3.671755269E-02 2.121527307E-02 1.113692671E-02 -5.571603775E-03 2.229024470E-02
 2.043206930E+00 9.751231074E-01 3.677771613E-02 2.140550874E-02 1.122220140E-02 -5.656843539E-03 2.247472294E-02
 2.037018061E+00 9.739209414E-01 3.683638573E-02 2.159516886E-02 1.130727027E-02 -5.741588771E-03 2.265897579E-02
 2.030829191E+00 9.727210402E-01 3.689406812E-02 2.178444713E-02 1.139220130E-02 -5.826005246E-03 2.284307964E-02
 2.024640560E+00 9.715201259E-01 3.695011139E-02 2.197369561E-02 1.147711091E-02 -5.910441279E-03 2.302721143E-02
 2.018451691E+00 9.702700377E-01 3.699902818E-02 2.217269875E-02 1.156295836E-02 -5.997626111E-03 2.322007716E-02
 2.012263060E+00 9.689905047E-01 3.704681247E-02 2.237801999E-02 1.164949033E-02 -6.086541340E-03 2.341851406E-02
 2.006074190E+00 9.677125216E-01 3.709675744E-02 2.258330584E-02 1.173612662E-02 -6.175428163E-03 2.361692302E-02
 1.999885559E+00 9.664332271E-01 3.714482114E-02 2.278862335E-02 1.182267256E-02 -6.264339667E-03 2.381535806E-02
 1.993696809E+00 9.651508927E-01 3.718889877E-02 2.299400233E-02 1.190902758E-02 -6.353304721E-03 2.401384525E-02
 1.987508059E+00 9.638399482E-01 3.723184019E-02 2.320468612E-02 1.199715305E-02 -6.443603430E-03 2.421782538E-02
 1.981319308E+00 9.624876380E-01 3.727313876E-02 2.342303470E-02 1.208783966E-02 -6.535829976E-03 2.442974038E-02
 1.975130439E+00 9.611334205E-01 3.731247410E-02 2.364143915E-02 1.217844337E-02 -6.628071889E-03 2.464169264E-02
 1.968941689E+00 9.597753286E-01 3.734773397E-02 2.385996841E-02 1.226887759E-02 -6.720346864E-03 2.485372126E-02
 1.962752938E+00 9.584194422E-01 3.738531843E-02 2.407842688E-02 1.235940959E-02 -6.812602747E-03 2.506570704E-02
 1.956564188E+00 9.570522904E-01 3.742324933E-02 2.429853007E-02 1.245059073E-02 -6.905218586E-03 2.527941391E-02
 1.950375438E+00 9.556124806E-01 3.745650873E-02 2.452847920E-02 1.254534815E-02 -6.999938283E-03 2.550333552E-02
 1.944186687E+00 9.541672468E-01 3.748571128E-02 2.475868724E-02 1.264007576E-02 -7.094586734E-03 2.572742663E-02
 1.937997937E+00 9.527220726E-01 3.751491383E-02 2.498889714E-02 1.273480430E-02 -7.189235650E-03 2.595151961E-02
 1.931809187E+00 9.512754083E-01 3.754565865E-02 2.521959133E-02 1.282989979E-02 -7.284266874E-03 2.617594600E-02
 1.925620437E+00 9.498260617E-01 3.757547215E-02 2.545054257E-02 1.292513311E-02 -7.379372139E-03 2.640056796E-02
 1.919431686E+00 9.482944012E-01 3.759898245E-02 2.568789944E-02 1.302399393E-02 -7.476902567E-03 2.663166262E-02
 1.913242936E+00 9.467499256E-01 3.762453794E-02 2.592639811E-02 1.312364638E-02 -7.575142197E-03 2.686394006E-02
 1.907054186E+00 9.452059865E-01 3.765039891E-02 2.616487071E-02 1.322329976E-02 -7.673398126E-03 2.709619328E-02
 1.900865436E+00 9.436598420E-01 3.767484426E-02 2.640346251E-02 1.332295407E-02 -7.771578152E-03 2.732855268E-02
 1.894676685E+00 9.421070814E-01 3.769500181E-02 2.664241567E-02 1.342261210E-02 -7.869526744E-03 2.756122872E-02
 1.888487935E+00 9.405069947E-01 3.771285340E-02 2.688496374E-02 1.352491416E-02 -7.969738916E-03 2.779711783E-02
 1.882299185E+00 9.388450980E-01 3.772769496E-02 2.713219263E-02 1.363065932E-02 -8.072897792E-03 2.803719416E-02
 1.876110435E+00 9.371813536E-01 3.774139285E-02 2.737958170E-02 1.373641007E-02 -8.176022209E-03 2.827739343E-02
 1.869921684E+00 9.355096221E-01 3.775024414E-02 2.762763575E-02 1.384218410E-02 -8.279007860E-03 2.851812169E-02
 1.863732815E+00 9.338414669E-01 3.776125610E-02 2.787539363E-02 1.394794788E-02 -8.382054977E-03 2.875861339E-02
 1.857544065E+00 9.321746230E-01 3.777305409E-02 2.812304348E-02 1.405370701E-02 -8.485125378E-03 2.899901941E-02
 1.851355314E+00 9.303948879E-01 3.777897358E-02 2.838385478E-02 1.416460704E-02 -8.592292666E-03 2.925197035E-02
 1.845166564E+00 9.286033511E-01 3.777943552E-02 2.864586003E-02 1.427564863E-02 -8.699389175E-03 2.950587496E-02
 1.838977814E+00 9.268117547E-01 3.777989745E-02 2.890786342E-02 1.438669022E-02 -8.806485683E-03 2.975977957E-02
 1.832789063E+00 9.250243902E-01 3.777806833E-02 2.916946076E-02 1.449758187E-02 -8.913323283E-03 3.001348302E-02
 1.826600313E+00 9.232389331E-01 3.777470812E-02 2.943086810E-02 1.460839063E-02 -9.020010941E-03 3.026710078E-02
 1.820411563E+00 9.213927388E-01 3.776358441E-02 2.969912812E-02 1.472095679E-02 -9.127789177E-03 3.052708134E-02
