##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 2   (Re = 1400, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.792046309E+00 1.068484187E+00 -1.410815306E-02 1.601466350E-02 3.246507840E-03 1.934918109E-03 1.402143296E-02
 2.785857677E+00 1.072973132E+00 -1.424509101E-02 1.576348580E-02 3.371756058E-03 1.895801281E-03 1.396504417E-02
 2.779668808E+00 1.077242017E+00 -1.437801681E-02 1.552307047E-02 3.496221267E-03 1.855574199E-03 1.391288079E-02
 2.773480177E+00 1.081202507E+00 -1.450454816E-02 1.529891137E-02 3.618883900E-03 1.813842566E-03 1.386715472E-02
 2.767291307E+00 1.084982753E+00 -1.462742314E-02 1.508432906E-02 3.740528598E-03 1.771055744E-03 1.382544637E-02
 2.761102676E+00 1.088608623E+00 -1.474760938E-02 1.487790141E-02 3.861209145E-03 1.727370080E-03 1.378714293E-02
 2.754913807E+00 1.092001200E+00 -1.486336254E-02 1.468409039E-02 3.980089445E-03 1.682482543E-03 1.375413407E-02
 2.748725176E+00 1.095233798E+00 -1.497607585E-02 1.450069807E-02 4.097859841E-03 1.636397443E-03 1.372629870E-02
 2.742536306E+00 1.098370075E+00 -1.508665551E-02 1.432348322E-02 4.214891233E-03 1.589564141E-03 1.370145660E-02
 2.736347675E+00 1.101276398E+00 -1.519331057E-02 1.415953599E-02 4.329636693E-03 1.541144797E-03 1.368222013E-02
 2.730158806E+00 1.104110718E+00 -1.529963221E-02 1.399988215E-02 4.443572834E-03 1.492317300E-03 1.366479322E-02
 2.723970175E+00 1.106770992E+00 -1.540166512E-02 1.385083329E-02 4.555478692E-03 1.442519482E-03 1.365183573E-02
 2.717781305E+00 1.109345675E+00 -1.550457813E-02 1.370739844E-02 4.666429479E-03 1.391845173E-03 1.364129502E-02
 2.711592674E+00 1.111785054E+00 -1.560411509E-02 1.357314456E-02 4.775777925E-03 1.339706592E-03 1.363471802E-02
 2.705403805E+00 1.114153266E+00 -1.570491493E-02 1.344362460E-02 4.884241614E-03 1.287060324E-03 1.363008097E-02
 2.699215174E+00 1.116369963E+00 -1.580175571E-02 1.332473755E-02 4.990675021E-03 1.233205083E-03 1.362982299E-02
 2.693026304E+00 1.118572235E+00 -1.590000093E-02 1.320674084E-02 5.096974783E-03 1.179205137E-03 1.362993475E-02
 2.686837435E+00 1.120570064E+00 -1.599628478E-02 1.310326159E-02 5.200832151E-03 1.122363494E-03 1.363609172E-02
 2.680648804E+00 1.122569442E+00 -1.609201543E-02 1.299969200E-02 5.304695107E-03 1.065525110E-03 1.364221051E-02
 2.674459934E+00 1.124437451E+00 -1.618807204E-02 1.290629059E-02 5.406910554E-03 1.007345738E-03 1.365241036E-02
 2.668271303E+00 1.126236320E+00 -1.628142223E-02 1.281846873E-02 5.508150440E-03 9.483941831E-04 1.366482768E-02
 2.662082434E+00 1.128021479E+00 -1.637689583E-02 1.273151115E-02 5.609339569E-03 8.893138147E-04 1.367762778E-02
 2.655893803E+00 1.129614472E+00 -1.647013612E-02 1.266033947E-02 5.708568264E-03 8.270652615E-04 1.369713247E-02
 2.649704933E+00 1.131207943E+00 -1.656325907E-02 1.258914638E-02 5.807796493E-03 7.648165920E-04 1.371662784E-02
 2.643516302E+00 1.132751107E+00 -1.665656827E-02 1.252258662E-02 5.906554870E-03 7.019181503E-04 1.373823266E-02
 2.637327433E+00 1.134154797E+00 -1.674852148E-02 1.246911753E-02 6.003945600E-03 6.371345371E-04 1.376579702E-02
 2.631138802E+00 1.135552645E+00 -1.684204303E-02 1.241593715E-02 6.101346109E-03 5.723543582E-04 1.379350387E-02
 2.624949932E+00 1.136899948E+00 -1.693391986E-02 1.236794051E-02 6.198367570E-03 5.065767909E-04 1.382389106E-02
 2.618761301E+00 1.138114810E+00 -1.702489331E-02 1.233296189E-02 6.294496823E-03 4.384138447E-04 1.386099868E-02
 2.612572432E+00 1.139323115E+00 -1.711802371E-02 1.229840890E-02 6.390640512E-03 3.702682152E-04 1.389832236E-02
 2.606383801E+00 1.140512705E+00 -1.720872708E-02 1.226608362E-02 6.486617494E-03 3.017148993E-04 1.393690053E-02
 2.600194931E+00 1.141548753E+00 -1.729902439E-02 1.224975940E-02 6.581702270E-03 2.308630064E-04 1.398433279E-02
 2.594006300E+00 1.142578006E+00 -1.739134081E-02 1.223391946E-02 6.676812656E-03 1.600395772E-04 1.403201651E-02
 2.587817430E+00 1.143610477E+00 -1.748271845E-02 1.221785415E-02 6.771910936E-03 8.920290566E-05 1.407958381E-02
 2.581628561E+00 1.144500613E+00 -1.757212542E-02 1.221621223E-02 6.866558921E-03 1.593224079E-05 1.413561124E-02
 2.575439930E+00 1.145350695E+00 -1.766313985E-02 1.221851632E-02 6.961095612E-03 -5.785238682E-05 1.419390645E-02
 2.569251060E+00 1.146200657E+00 -1.775415614E-02 1.222082041E-02 7.055632304E-03 -1.316370181E-04 1.425220165E-02
 2.563062429E+00 1.147003770E+00 -1.784434915E-02 1.222781278E-02 7.149974350E-03 -2.061549167E-04 1.431329921E-02
 2.556873560E+00 1.147687078E+00 -1.793352142E-02 1.224662177E-02 7.243823726E-03 -2.823777031E-04 1.438141428E-02
 2.550684929E+00 1.148370028E+00 -1.802212931E-02 1.226545963E-02 7.337664720E-03 -3.585870727E-04 1.444954332E-02
 2.544496059E+00 1.149052858E+00 -1.811073534E-02 1.228429750E-02 7.431506179E-03 -4.347964714E-04 1.451767329E-02
 2.538307428E+00 1.149632215E+00 -1.820019260E-02 1.231278665E-02 7.524781860E-03 -5.124934833E-04 1.459141821E-02
 2.532118559E+00 1.150154233E+00 -1.828733273E-02 1.234669890E-02 7.617825642E-03 -5.912884953E-04 1.466841809E-02
 2.525929928E+00 1.150676131E+00 -1.837447099E-02 1.238061115E-02 7.710869424E-03 -6.700835074E-04 1.474541891E-02
 2.519741058E+00 1.151193142E+00 -1.846308075E-02 1.241504494E-02 7.803820074E-03 -7.488203701E-04 1.482265908E-02
 2.513552427E+00 1.151596665E+00 -1.855146885E-02 1.246184669E-02 7.895857096E-03 -8.289971738E-04 1.490690373E-02
 2.507363558E+00 1.151965499E+00 -1.863857917E-02 1.251244452E-02 7.987660356E-03 -9.096993599E-04 1.499334723E-02
 2.501174927E+00 1.152336121E+00 -1.872524247E-02 1.256285235E-02 8.079494350E-03 -9.904087055E-04 1.507970225E-02
 2.494986057E+00 1.152698755E+00 -1.881391555E-02 1.261411421E-02 8.171187714E-03 -1.071085804E-03 1.516645588E-02
 2.488797426E+00 1.152956605E+00 -1.890125126E-02 1.267800201E-02 8.262149990E-03 -1.153415535E-03 1.526058279E-02
 2.482608557E+00 1.153175712E+00 -1.898808777E-02 1.274658646E-02 8.352841251E-03 -1.236359938E-03 1.535745151E-02
 2.476419926E+00 1.153392911E+00 -1.907547563E-02 1.281537581E-02 8.443483151E-03 -1.319298986E-03 1.545440778E-02
 2.470231056E+00 1.153609633E+00 -1.916303486E-02 1.288422942E-02 8.534110151E-03 -1.402236288E-03 1.555139106E-02
 2.464042187E+00 1.153746843E+00 -1.924969442E-02 1.296159904E-02 8.624465205E-03 -1.486297580E-03 1.565373316E-02
 2.457853556E+00 1.153824091E+00 -1.933588088E-02 1.304535754E-02 8.714604191E-03 -1.571192988E-03 1.576008461E-02
 2.451664686E+00 1.153893471E+00 -1.942433417E-02 1.312974002E-02 8.804579265E-03 -1.656068838E-03 1.586670429E-02
 2.445476055E+00 1.153965950E+00 -1.951190829E-02 1.321388129E-02 8.894618601E-03 -1.740952255E-03 1.597321965E-02
 2.439287186E+00 1.154003143E+00 -1.959789172E-02 1.330096927E-02 8.984887972E-03 -1.826321590E-03 1.608192734E-02
 2.433098555E+00 1.153946400E+00 -1.968315616E-02 1.339585893E-02 9.075503796E-03 -1.912812470E-03 1.619622111E-02
 2.426909685E+00 1.153885841E+00 -1.976982504E-02 1.349100657E-02 9.166040458E-03 -1.999273431E-03 1.631064527E-02
 2.420721054E+00 1.153825164E+00 -1.985649578E-02 1.358615328E-02 9.256576188E-03 -2.085734159E-03 1.642506942E-02
 2.414532185E+00 1.153765321E+00 -1.994287968E-02 1.368124876E-02 9.347129613E-03 -2.172201173E-03 1.653946750E-02
 2.408343554E+00 1.153598070E+00 -2.002773806E-02 1.378339157E-02 9.438900277E-03 -2.259496367E-03 1.665970124E-02
 2.402154684E+00 1.153417349E+00 -2.011498436E-02 1.388630364E-02 9.530726820E-03 -2.346869791E-03 1.678049937E-02
 2.395966053E+00 1.153236389E+00 -2.020262927E-02 1.398921199E-02 9.622548707E-03 -2.434246708E-03 1.690128818E-02
 2.389777184E+00 1.153055310E+00 -2.029028721E-02 1.409212220E-02 9.714368731E-03 -2.521623159E-03 1.702207699E-02
 2.383588552E+00 1.152821183E+00 -2.037913352E-02 1.419780310E-02 9.807003662E-03 -2.609061077E-03 1.714543626E-02
 2.377399683E+00 1.152533531E+00 -2.046536095E-02 1.430615038E-02 9.900831617E-03 -2.696738346E-03 1.727165841E-02
 2.371211052E+00 1.152247310E+00 -2.055094764E-02 1.441442128E-02 9.994672611E-03 -2.784451935E-03 1.739786007E-02
 2.365022182E+00 1.151959538E+00 -2.063715085E-02 1.452276576E-02 1.008850057E-02 -2.872130601E-03 1.752408035E-02
 2.358833313E+00 1.151667595E+00 -2.072518319E-02 1.463132724E-02 1.018228941E-02 -2.959704958E-03 1.765035465E-02
 2.352644682E+00 1.151297688E+00 -2.081016451E-02 1.474402472E-02 1.027812436E-02 -3.046687692E-03 1.778133400E-02
 2.346455812E+00 1.150921702E+00 -2.089490369E-02 1.485704724E-02 1.037412044E-02 -3.133624094E-03 1.791268401E-02
 2.340267181E+00 1.150546193E+00 -2.097942494E-02 1.497004740E-02 1.047012769E-02 -3.220583079E-03 1.804403216E-02
 2.334078312E+00 1.150168777E+00 -2.106497250E-02 1.508315280E-02 1.056608371E-02 -3.307436127E-03 1.817538589E-02
 2.327889681E+00 1.149764419E+00 -2.114897966E-02 1.519873459E-02 1.066252403E-02 -3.393693361E-03 1.830892265E-02
 2.321700811E+00 1.149314642E+00 -2.123039961E-02 1.531847287E-02 1.075977553E-02 -3.478950588E-03 1.844611950E-02
 2.315512180E+00 1.148860931E+00 -2.131357789E-02 1.543859951E-02 1.085688826E-02 -3.564049723E-03 1.858345419E-02
 2.309323311E+00 1.148406148E+00 -2.139723301E-02 1.555883139E-02 1.095396187E-02 -3.649105784E-03 1.872082613E-02
 2.303134680E+00 1.147954464E+00 -2.147950605E-02 1.567875780E-02 1.105114631E-02 -3.734286409E-03 1.885809004E-02
 2.296945810E+00 1.147448778E+00 -2.155867592E-02 1.580449753E-02 1.114894357E-02 -3.817879595E-03 1.900072582E-02
 2.290757179E+00 1.146926880E+00 -2.163937129E-02 1.593181305E-02 1.124662627E-02 -3.900815733E-03 1.914466918E-02
 2.284568310E+00 1.146404862E+00 -2.172010951E-02 1.605913043E-02 1.134430524E-02 -3.983746283E-03 1.928861439E-02
 2.278379679E+00 1.145882964E+00 -2.180084772E-02 1.618644968E-02 1.144198421E-02 -4.066676833E-03 1.943255961E-02
 2.272190809E+00 1.145343184E+00 -2.187988535E-02 1.631479897E-02 1.153966039E-02 -4.148863256E-03 1.957798004E-02
 2.266002178E+00 1.144755602E+00 -2.195376717E-02 1.644589752E-02 1.163724251E-02 -4.228980746E-03 1.972731575E-02
 2.259813309E+00 1.144168019E+00 -2.202765085E-02 1.657699421E-02 1.173482370E-02 -4.309098236E-03 1.987665333E-02
 2.253624439E+00 1.143580437E+00 -2.210153267E-02 1.670809276E-02 1.183240581E-02 -4.389215726E-03 2.002598904E-02
 2.247435808E+00 1.142991424E+00 -2.217673138E-02 1.683905907E-02 1.192979701E-02 -4.469105974E-03 2.017529309E-02
 2.241246939E+00 1.142350674E+00 -2.224948071E-02 1.697171293E-02 1.202724315E-02 -4.546958953E-03 2.032835595E-02
 2.235058308E+00 1.141696930E+00 -2.232046612E-02 1.710494608E-02 1.212487742E-02 -4.624410998E-03 2.048251033E-02
 2.228869438E+00 1.141044617E+00 -2.239079215E-02 1.723823696E-02 1.222262252E-02 -4.701975733E-03 2.063667215E-02
 2.222680807E+00 1.140387774E+00 -2.246326581E-02 1.737133972E-02 1.232000813E-02 -4.779173993E-03 2.079081349E-02
 2.216491938E+00 1.139708519E+00 -2.253397182E-02 1.750546135E-02 1.241725776E-02 -4.855444189E-03 2.094639651E-02
 2.210303307E+00 1.138989449E+00 -2.260123380E-02 1.764144935E-02 1.251429971E-02 -4.930066876E-03 2.110459469E-02
 2.204114437E+00 1.138269544E+00 -2.266933210E-02 1.777744107E-02 1.261121407E-02 -5.004549865E-03 2.126280218E-02
 2.197925806E+00 1.137549400E+00 -2.273754217E-02 1.791343093E-02 1.270811167E-02 -5.079014692E-03 2.142100781E-02
 2.191736937E+00 1.136827946E+00 -2.280553244E-02 1.804947294E-02 1.280503627E-02 -5.153445993E-03 2.157929353E-02
 2.185548306E+00 1.136052489E+00 -2.287008613E-02 1.818730868E-02 1.290221605E-02 -5.225921050E-03 2.174047008E-02
 2.179359436E+00 1.135273814E+00 -2.293667570E-02 1.832529344E-02 1.299902983E-02 -5.298104603E-03 2.190165408E-02
 2.173170805E+00 1.134494543E+00 -2.300360799E-02 1.846330427E-02 1.309578307E-02 -5.370239727E-03 2.206283808E-02
 2.166981936E+00 1.133716464E+00 -2.306983434E-02 1.860126294E-02 1.319266204E-02 -5.442475434E-03 2.222402021E-02
 2.160793304E+00 1.132896423E+00 -2.313307673E-02 1.874614134E-02 1.329280064E-02 -5.514040589E-03 2.239444479E-02
 2.154604435E+00 1.132064462E+00 -2.319719829E-02 1.889279298E-02 1.339339558E-02 -5.585316569E-03 2.256703563E-02
 2.148415804E+00 1.131230831E+00 -2.326297574E-02 1.903944276E-02 1.349397469E-02 -5.656659603E-03 2.273958549E-02
 2.142226934E+00 1.130395770E+00 -2.333004214E-02 1.918609254E-02 1.359454263E-02 -5.728053860E-03 2.291210741E-02
 2.136038065E+00 1.129544854E+00 -2.339799516E-02 1.933269389E-02 1.369412430E-02 -5.799085833E-03 2.308451198E-02
 2.129849434E+00 1.128662109E+00 -2.346389741E-02 1.947871409E-02 1.379221119E-02 -5.869477987E-03 2.325664461E-02
 2.123660564E+00 1.127780199E+00 -2.352911606E-02 1.962478086E-02 1.389043313E-02 -5.939932540E-03 2.342889644E-02
 2.117471933E+00 1.126898289E+00 -2.359433472E-02 1.977084950E-02 1.398865599E-02 -6.010387558E-03 2.360114828E-02
 2.111283064E+00 1.126014113E+00 -2.366151102E-02 1.991678029E-02 1.408648770E-02 -6.080662832E-03 2.377305739E-02
 2.105094433E+00 1.125119567E+00 -2.372737601E-02 2.006033435E-02 1.418386865E-02 -6.149781402E-03 2.394313551E-02
 2.098905563E+00 1.124206662E+00 -2.379033715E-02 2.019953541E-02 1.428051293E-02 -6.216808222E-03 2.410992049E-02
 2.092716932E+00 1.123293757E+00 -2.385329828E-02 2.033873461E-02 1.437715720E-02 -6.283835508E-03 2.427670360E-02
 2.086528063E+00 1.122380376E+00 -2.391741984E-02 2.047730982E-02 1.447364595E-02 -6.350564305E-03 2.444280125E-02
 2.080339432E+00 1.121467113E+00 -2.398118190E-02 2.061607875E-02 1.457018312E-02 -6.417385302E-03 2.460911125E-02
 2.074150562E+00 1.120547533E+00 -2.404279448E-02 2.075283416E-02 1.466763951E-02 -6.483173929E-03 2.477446385E-02
 2.067961931E+00 1.119616270E+00 -2.410041541E-02 2.088569477E-02 1.476683654E-02 -6.546966732E-03 2.493792586E-02
 2.061773062E+00 1.118685365E+00 -2.415974438E-02 2.101762407E-02 1.486586686E-02 -6.610265467E-03 2.510029450E-02
 2.055584431E+00 1.117754340E+00 -2.421907149E-02 2.114955336E-02 1.496489719E-02 -6.673564203E-03 2.526266128E-02
 2.049395561E+00 1.116823316E+00 -2.427840047E-02 2.128148265E-02 1.506392844E-02 -6.736862473E-03 2.542502806E-02
 2.043206930E+00 1.115885854E+00 -2.433619276E-02 2.141268924E-02 1.516321674E-02 -6.799342576E-03 2.558707818E-02
 2.037018061E+00 1.114932656E+00 -2.439083159E-02 2.154104784E-02 1.526268106E-02 -6.858846638E-03 2.574698068E-02
 2.030829191E+00 1.113980293E+00 -2.444461361E-02 2.166943997E-02 1.536200847E-02 -6.918194238E-03 2.590683103E-02
 2.024640560E+00 1.113027930E+00 -2.449839748E-02 2.179783024E-02 1.546133589E-02 -6.977541838E-03 2.606668323E-02
 2.018451691E+00 1.112075448E+00 -2.455256321E-02 2.192616276E-02 1.556058880E-02 -7.036815863E-03 2.622641623E-02
 2.012263060E+00 1.111118793E+00 -2.460823394E-02 2.205373533E-02 1.565951668E-02 -7.095324341E-03 2.638524584E-02
 2.006074190E+00 1.110139012E+00 -2.465897799E-02 2.217828669E-02 1.575920358E-02 -7.151354104E-03 2.654244006E-02
 1.999885559E+00 1.109159470E+00 -2.470947430E-02 2.230286784E-02 1.585895009E-02 -7.207436021E-03 2.669971250E-02
 1.993696809E+00 1.108180404E+00 -2.475926280E-02 2.242753096E-02 1.595886797E-02 -7.263667416E-03 2.685720846E-02
 1.987508059E+00 1.107199788E+00 -2.481123433E-02 2.255193703E-02 1.605825685E-02 -7.319438737E-03 2.701401524E-02
 1.981319308E+00 1.106219053E+00 -2.486320399E-02 2.267634124E-02 1.615764759E-02 -7.375210058E-03 2.717082016E-02
 1.975130439E+00 1.105216622E+00 -2.491078898E-02 2.279726602E-02 1.625757851E-02 -7.427575998E-03 2.732505836E-02
 1.968941689E+00 1.104211926E+00 -2.495832928E-02 2.291776054E-02 1.635746844E-02 -7.479486521E-03 2.747887000E-02
 1.962752938E+00 1.103206873E+00 -2.500799485E-02 2.303787507E-02 1.645686477E-02 -7.530850824E-03 2.763184533E-02
 1.956564188E+00 1.102201819E+00 -2.505765855E-02 2.315798961E-02 1.655626111E-02 -7.582215592E-03 2.778482065E-02
 1.950375438E+00 1.101196885E+00 -2.510661632E-02 2.327823080E-02 1.665582135E-02 -7.633761503E-03 2.793807350E-02
 1.944186687E+00 1.100177765E+00 -2.515147999E-02 2.339520678E-02 1.675599813E-02 -7.683053613E-03 2.808831446E-02
 1.937997937E+00 1.099150181E+00 -2.519603260E-02 2.350964211E-02 1.685599796E-02 -7.730226498E-03 2.823568694E-02
 1.931809187E+00 1.098119378E+00 -2.524186485E-02 2.362392098E-02 1.695631072E-02 -7.777804974E-03 2.838308737E-02
 1.925620437E+00 1.097086668E+00 -2.528838813E-02 2.373811603E-02 1.705678925E-02 -7.825601846E-03 2.853050642E-02
 1.919431686E+00 1.096054196E+00 -2.533505857E-02 2.385224588E-02 1.715722308E-02 -7.873333991E-03 2.867782302E-02
 1.913242936E+00 1.095018625E+00 -2.538169175E-02 2.396405116E-02 1.725733280E-02 -7.919226773E-03 2.882259153E-02
 1.907054186E+00 1.093972921E+00 -2.542408742E-02 2.407091856E-02 1.735784300E-02 -7.961587980E-03 2.896272950E-02
 1.900865436E+00 1.092926860E+00 -2.546613477E-02 2.417803556E-02 1.745849103E-02 -8.004159667E-03 2.910317853E-02
 1.894676685E+00 1.091880441E+00 -2.550794929E-02 2.428532019E-02 1.755923219E-02 -8.046869189E-03 2.924383059E-02
 1.888487935E+00 1.090835690E+00 -2.555097826E-02 2.439173125E-02 1.765949093E-02 -8.088849485E-03 2.938341163E-02
 1.882299185E+00 1.089790940E+00 -2.559400909E-02 2.449814230E-02 1.775974780E-02 -8.130829781E-03 2.952299267E-02
 1.876110435E+00 1.088737011E+00 -2.563170530E-02 2.459725924E-02 1.786020584E-02 -8.169313893E-03 2.965736017E-02
 1.869921684E+00 1.087681055E+00 -2.566825040E-02 2.469480038E-02 1.796070673E-02 -8.207042702E-03 2.979060076E-02
 1.863732815E+00 1.086625457E+00 -2.570620552E-02 2.479132637E-02 1.806053333E-02 -8.244240656E-03 2.992294356E-02
 1.857544065E+00 1.085569859E+00 -2.574422769E-02 2.488780394E-02 1.816032641E-02 -8.281413466E-03 3.005524166E-02
 1.851355314E+00 1.084514260E+00 -2.578207105E-02 2.498441003E-02 1.826020703E-02 -8.318653330E-03 3.018765524E-02
 1.845166564E+00 1.083455801E+00 -2.581799217E-02 2.507825941E-02 1.835968532E-02 -8.355110884E-03 3.031897731E-02
 1.838977814E+00 1.082391858E+00 -2.585237473E-02 2.516494133E-02 1.845669001E-02 -8.389231749E-03 3.044668771E-02
