##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 2   (Re = 1400, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.946750641E+00 7.625432611E-01 2.576252678E-03 1.901677996E-02 6.325466675E-04 1.790326438E-03 1.314364746E-02
 2.942386627E+00 7.798581123E-01 2.869575983E-03 1.922863163E-02 7.091324078E-04 1.882892684E-03 1.338253077E-02
 2.938022614E+00 7.959348559E-01 3.173135919E-03 1.937914081E-02 7.889452972E-04 1.967940247E-03 1.358344406E-02
 2.933658600E+00 8.108578324E-01 3.485376248E-03 1.947801374E-02 8.716236334E-04 2.045636298E-03 1.375155710E-02
 2.929294348E+00 8.247148991E-01 3.804904642E-03 1.953401230E-02 9.568057721E-04 2.116283635E-03 1.389167737E-02
 2.924930334E+00 8.376258016E-01 4.131202120E-03 1.955493353E-02 1.044319011E-03 2.180443611E-03 1.400840934E-02
 2.920566320E+00 8.496391773E-01 4.462286364E-03 1.954730414E-02 1.133596175E-03 2.238387708E-03 1.410523243E-02
 2.916202068E+00 8.608827591E-01 4.798395559E-03 1.951651834E-02 1.224603504E-03 2.290812088E-03 1.418570522E-02
 2.911838055E+00 8.714202642E-01 5.138418637E-03 1.946713217E-02 1.316982089E-03 2.338110702E-03 1.425252482E-02
 2.907474041E+00 8.813111186E-01 5.481288303E-03 1.940275729E-02 1.410345896E-03 2.380684018E-03 1.430786680E-02
 2.903110027E+00 8.906212449E-01 5.827606190E-03 1.932673156E-02 1.504447660E-03 2.419008408E-03 1.435381174E-02
 2.898745775E+00 8.994112015E-01 6.174513604E-03 1.924061216E-02 1.599045354E-03 2.453344408E-03 1.439159270E-02
 2.894381762E+00 9.077274799E-01 6.522413809E-03 1.914676838E-02 1.693897415E-03 2.484079218E-03 1.442266814E-02
 2.890017748E+00 9.155566692E-01 6.871254649E-03 1.904588006E-02 1.788863796E-03 2.511016093E-03 1.444732770E-02
 2.885653734E+00 9.229419231E-01 7.220760919E-03 1.893929392E-02 1.883739606E-03 2.534368308E-03 1.446653530E-02
 2.881289482E+00 9.299824834E-01 7.571368013E-03 1.882951334E-02 1.978248591E-03 2.554976847E-03 1.448207442E-02
 2.876925468E+00 9.367139935E-01 7.920403033E-03 1.871651970E-02 2.072353149E-03 2.572958590E-03 1.449418906E-02
 2.872561455E+00 9.431169629E-01 8.268889971E-03 1.860083267E-02 2.165857935E-03 2.588143572E-03 1.450299099E-02
 2.868197441E+00 9.491670132E-01 8.616372012E-03 1.848286204E-02 2.258443739E-03 2.600194421E-03 1.450851560E-02
 2.863833189E+00 9.549968839E-01 8.964267559E-03 1.836395822E-02 2.350262832E-03 2.610247117E-03 1.451220550E-02
 2.859469175E+00 9.606264234E-01 9.310075082E-03 1.824382134E-02 2.441420685E-03 2.618379891E-03 1.451406162E-02
 2.855105162E+00 9.659126401E-01 9.653648362E-03 1.812247373E-02 2.531013917E-03 2.623170614E-03 1.451314054E-02
 2.850741148E+00 9.710405469E-01 9.997347370E-03 1.800079644E-02 2.619704464E-03 2.626311500E-03 1.451102272E-02
 2.846376896E+00 9.760138988E-01 1.033867616E-02 1.787844673E-02 2.707622712E-03 2.627797192E-03 1.450760011E-02
 2.842012882E+00 9.807044268E-01 1.067729760E-02 1.775556430E-02 2.793710213E-03 2.626114991E-03 1.450205594E-02
 2.837648869E+00 9.852838516E-01 1.101585478E-02 1.763257757E-02 2.878908068E-03 2.623119159E-03 1.449568477E-02
 2.833284855E+00 9.896901250E-01 1.135099865E-02 1.750913821E-02 2.962877043E-03 2.618066268E-03 1.448794547E-02
 2.828920603E+00 9.939184189E-01 1.168539096E-02 1.738468371E-02 3.045242978E-03 2.610646421E-03 1.447829138E-02
 2.824556589E+00 9.980644584E-01 1.201756950E-02 1.725975052E-02 3.126982832E-03 2.602136228E-03 1.446782332E-02
 2.820192575E+00 1.001993537E+00 1.234612614E-02 1.713515818E-02 3.206840483E-03 2.590604359E-03 1.445629820E-02
 2.815828562E+00 1.005847812E+00 1.267478243E-02 1.701029204E-02 3.285866696E-03 2.577871550E-03 1.444404479E-02
 2.811464310E+00 1.009568691E+00 1.300013810E-02 1.688484102E-02 3.363662399E-03 2.563077724E-03 1.443055179E-02
 2.807100296E+00 1.013170004E+00 1.332423463E-02 1.675908267E-02 3.440057859E-03 2.546298550E-03 1.441591047E-02
 2.802736282E+00 1.016687512E+00 1.364533603E-02 1.663308777E-02 3.515651217E-03 2.528205048E-03 1.440053526E-02
 2.798372269E+00 1.020064712E+00 1.396470703E-02 1.650685072E-02 3.589560278E-03 2.507555531E-03 1.438379288E-02
 2.794008017E+00 1.023394227E+00 1.428177767E-02 1.638053358E-02 3.663039068E-03 2.486100188E-03 1.436665095E-02
 2.789644003E+00 1.026570678E+00 1.459649112E-02 1.625441574E-02 3.734601429E-03 2.461805474E-03 1.434811205E-02
 2.785279989E+00 1.029716015E+00 1.490917616E-02 1.612835564E-02 3.805906745E-03 2.436982235E-03 1.432935707E-02
 2.780915976E+00 1.032714844E+00 1.521923486E-02 1.600302570E-02 3.875304479E-03 2.409324516E-03 1.430936065E-02
 2.776551723E+00 1.035683513E+00 1.552719064E-02 1.587787084E-02 3.944456112E-03 2.381155267E-03 1.428919472E-02
 2.772187710E+00 1.038534641E+00 1.583326980E-02 1.575376466E-02 4.011985380E-03 2.350425581E-03 1.426806394E-02
 2.767823696E+00 1.041346669E+00 1.613702811E-02 1.563002542E-02 4.079148639E-03 2.318914747E-03 1.424671337E-02
 2.763459682E+00 1.044062614E+00 1.643917710E-02 1.550771296E-02 4.144977313E-03 2.285463503E-03 1.422480401E-02
 2.759095430E+00 1.046711922E+00 1.673802547E-02 1.538642496E-02 4.210100509E-03 2.250740072E-03 1.420264412E-02
 2.754731417E+00 1.049309850E+00 1.703661121E-02 1.526612882E-02 4.274461418E-03 2.214904409E-03 1.418023743E-02
 2.750367403E+00 1.051806808E+00 1.733085699E-02 1.514786296E-02 4.337720573E-03 2.177021001E-03 1.415760536E-02
 2.746003389E+00 1.054304957E+00 1.762639359E-02 1.502954774E-02 4.400852136E-03 2.139110817E-03 1.413488388E-02
 2.741639137E+00 1.056653619E+00 1.791741140E-02 1.491479110E-02 4.462271463E-03 2.098123543E-03 1.411207765E-02
 2.737275124E+00 1.059000254E+00 1.820709370E-02 1.480012666E-02 4.523809999E-03 2.057132544E-03 1.408937108E-02
 2.732911110E+00 1.061266065E+00 1.849535294E-02 1.468785852E-02 4.584295209E-03 2.014440950E-03 1.406684332E-02
 2.728547096E+00 1.063467026E+00 1.878018491E-02 1.457758900E-02 4.644197877E-03 1.970469020E-03 1.404464431E-02
 2.724182844E+00 1.065665245E+00 1.906619966E-02 1.446738467E-02 4.703929648E-03 1.926393015E-03 1.402237546E-02
 2.719818830E+00 1.067724109E+00 1.934771612E-02 1.436220482E-02 4.762280267E-03 1.879563904E-03 1.400135644E-02
 2.715454817E+00 1.069780350E+00 1.962789893E-02 1.425720006E-02 4.820753355E-03 1.832711860E-03 1.398048643E-02
 2.711090803E+00 1.071784854E+00 1.990761980E-02 1.415461767E-02 4.878598731E-03 1.784792403E-03 1.396041736E-02
 2.706726551E+00 1.073707581E+00 2.018391155E-02 1.405597199E-02 4.935781006E-03 1.735249651E-03 1.394185144E-02
 2.702362537E+00 1.075631142E+00 2.046049386E-02 1.395728160E-02 4.992933944E-03 1.685715164E-03 1.392324548E-02
 2.697998524E+00 1.077462792E+00 2.073450945E-02 1.386381686E-02 5.049263593E-03 1.634608372E-03 1.390692778E-02
 2.693634510E+00 1.079245210E+00 2.100563049E-02 1.377327368E-02 5.105329212E-03 1.582677709E-03 1.389200613E-02
 2.689270258E+00 1.081030607E+00 2.127811685E-02 1.368244737E-02 5.161274690E-03 1.530781970E-03 1.387686189E-02
 2.684906244E+00 1.082707524E+00 2.154731564E-02 1.359897293E-02 5.216473248E-03 1.477107988E-03 1.386540662E-02
 2.680542231E+00 1.084357738E+00 2.181452513E-02 1.351740025E-02 5.271646660E-03 1.422988018E-03 1.385500934E-02
 2.676178217E+00 1.086010814E+00 2.208300121E-02 1.343553513E-02 5.326681770E-03 1.368924510E-03 1.384436339E-02
 2.671813965E+00 1.087553024E+00 2.234812826E-02 1.336198300E-02 5.381071940E-03 1.313212095E-03 1.383816544E-02
 2.667449951E+00 1.089074016E+00 2.261135541E-02 1.329010166E-02 5.435485858E-03 1.257191878E-03 1.383295376E-02
 2.663085938E+00 1.090598583E+00 2.287594788E-02 1.321786921E-02 5.489774048E-03 1.201217761E-03 1.382746268E-02
 2.658721924E+00 1.092019916E+00 2.313752286E-02 1.315329969E-02 5.543647800E-03 1.143882866E-03 1.382624824E-02
 2.654357672E+00 1.093410254E+00 2.339698002E-02 1.309113298E-02 5.597552750E-03 1.086122007E-03 1.382646803E-02
 2.649993658E+00 1.094804287E+00 2.365775220E-02 1.302859094E-02 5.651317071E-03 1.028427156E-03 1.382638514E-02
 2.645629644E+00 1.096125722E+00 2.391633205E-02 1.297164615E-02 5.704897922E-03 9.697472560E-04 1.382953022E-02
 2.641265631E+00 1.097397566E+00 2.417296916E-02 1.291858405E-02 5.758406594E-03 9.103821940E-04 1.383494306E-02
 2.636901379E+00 1.098668456E+00 2.442921698E-02 1.286564209E-02 5.811956245E-03 8.509942563E-04 1.384044904E-02
 2.632537365E+00 1.099907279E+00 2.468529530E-02 1.281491574E-02 5.865416490E-03 7.912257570E-04 1.384725515E-02
 2.628173351E+00 1.101060510E+00 2.493879385E-02 1.277037710E-02 5.918881390E-03 7.303822786E-04 1.385781914E-02
 2.623809338E+00 1.102209568E+00 2.519088052E-02 1.272629201E-02 5.972485989E-03 6.694556214E-04 1.386872958E-02
 2.619445086E+00 1.103362799E+00 2.544437721E-02 1.268175431E-02 6.025950890E-03 6.086119101E-04 1.387929451E-02
 2.615081072E+00 1.104416370E+00 2.569505386E-02 1.264410187E-02 6.079603918E-03 5.466167349E-04 1.389425620E-02
 2.610717058E+00 1.105449319E+00 2.594427578E-02 1.260800380E-02 6.133378018E-03 4.843474308E-04 1.391024236E-02
 2.606353045E+00 1.106483340E+00 2.619389817E-02 1.257177722E-02 6.187115330E-03 4.221055133E-04 1.392613258E-02
 2.601988792E+00 1.107488513E+00 2.644320019E-02 1.253760420E-02 6.240989082E-03 3.595768358E-04 1.394337509E-02
 2.597624779E+00 1.108413815E+00 2.669023164E-02 1.250929479E-02 6.295352709E-03 2.961951541E-04 1.396452170E-02
 2.593260765E+00 1.109334469E+00 2.693566494E-02 1.248147525E-02 6.349841598E-03 2.326998219E-04 1.398600545E-02
 2.588896751E+00 1.110259771E+00 2.718269452E-02 1.245316677E-02 6.404205691E-03 1.693178638E-04 1.400715299E-02
 2.584532499E+00 1.111121178E+00 2.742788754E-02 1.242985763E-02 6.458966527E-03 1.053175802E-04 1.403144002E-02
 2.580168486E+00 1.111934423E+00 2.767170034E-02 1.241030172E-02 6.514024455E-03 4.085285764E-05 1.405808423E-02
 2.575804472E+00 1.112743497E+00 2.791378833E-02 1.239126641E-02 6.569183897E-03 -2.377351120E-05 1.408502739E-02
 2.571440458E+00 1.113556743E+00 2.815759927E-02 1.237171236E-02 6.624242291E-03 -8.823853568E-05 1.411167253E-02
 2.567076206E+00 1.114288568E+00 2.839917690E-02 1.235998049E-02 6.680110935E-03 -1.534281910E-04 1.414288674E-02
 2.562712193E+00 1.114989877E+00 2.863991633E-02 1.235118788E-02 6.736283656E-03 -2.188900398E-04 1.417581737E-02
 2.558348179E+00 1.115687132E+00 2.887874469E-02 1.234300714E-02 6.792535540E-03 -2.845364506E-04 1.420903858E-02
 2.553983927E+00 1.116388321E+00 2.911948040E-02 1.233421452E-02 6.848708261E-03 -3.499985614E-04 1.424196921E-02
 2.549619913E+00 1.117009163E+00 2.935787477E-02 1.233502477E-02 6.905443966E-03 -4.162452242E-04 1.427995320E-02
 2.545255899E+00 1.117601633E+00 2.959544398E-02 1.233920828E-02 6.962377112E-03 -4.827674129E-04 1.431971136E-02
 2.540891886E+00 1.118189812E+00 2.983097360E-02 1.234407444E-02 7.019371726E-03 -5.495263031E-04 1.435977872E-02
 2.536527634E+00 1.118782401E+00 3.006854281E-02 1.234825887E-02 7.076304872E-03 -6.160487537E-04 1.439953782E-02
 2.532163620E+00 1.119308352E+00 3.030440956E-02 1.236102823E-02 7.134006824E-03 -6.830410566E-04 1.444397587E-02
 2.527799606E+00 1.119790912E+00 3.053916804E-02 1.237940788E-02 7.192211226E-03 -7.503402885E-04 1.449147239E-02
 2.523435593E+00 1.120269179E+00 3.077166341E-02 1.239848230E-02 7.250487804E-03 -8.178318385E-04 1.453931071E-02
 2.519071341E+00 1.120751739E+00 3.100642003E-02 1.241686195E-02 7.308692206E-03 -8.851311868E-04 1.458680630E-02
 2.514707327E+00 1.121202469E+00 3.124030307E-02 1.243926957E-02 7.367165759E-03 -9.526989306E-04 1.463658549E-02
 2.510343313E+00 1.121584415E+00 3.147228807E-02 1.247042418E-02 7.426225115E-03 -1.020849333E-03 1.469132118E-02
 2.505979300E+00 1.121963620E+00 3.170274943E-02 1.250200998E-02 7.485347800E-03 -1.089145546E-03 1.474630181E-02
 2.501615047E+00 1.122344255E+00 3.193398565E-02 1.253337692E-02 7.544437889E-03 -1.157367835E-03 1.480115764E-02
 2.497251034E+00 1.122726202E+00 3.216597065E-02 1.256453153E-02 7.603496779E-03 -1.225518179E-03 1.485589333E-02
 2.492887020E+00 1.123024702E+00 3.239632770E-02 1.260351669E-02 7.662798744E-03 -1.293641166E-03 1.491464674E-02
 2.488523006E+00 1.123310447E+00 3.262643144E-02 1.264371071E-02 7.722137962E-03 -1.361759962E-03 1.497402042E-02
 2.484158754E+00 1.123593569E+00 3.285404667E-02 1.268448960E-02 7.781647611E-03 -1.430043718E-03 1.503384300E-02
 2.479794741E+00 1.123879194E+00 3.308414295E-02 1.272468641E-02 7.840987295E-03 -1.498163096E-03 1.509321854E-02
 2.475430727E+00 1.124115467E+00 3.331340477E-02 1.277206559E-02 7.901629433E-03 -1.566598075E-03 1.515823696E-02
 2.471066713E+00 1.124319673E+00 3.354212642E-02 1.282410417E-02 7.963116281E-03 -1.635237830E-03 1.522691734E-02
 2.466702461E+00 1.124521732E+00 3.376870602E-02 1.287660841E-02 8.024767973E-03 -1.704073045E-03 1.529591810E-02
 2.462338448E+00 1.124725819E+00 3.399741277E-02 1.292865071E-02 8.086256683E-03 -1.772714313E-03 1.536460128E-02
 2.457974434E+00 1.124886990E+00 3.422498703E-02 1.298645698E-02 8.148545399E-03 -1.841276418E-03 1.543750521E-02
 2.453610420E+00 1.125020981E+00 3.445185348E-02 1.304787584E-02 8.211337030E-03 -1.909789047E-03 1.551305596E-02
 2.449246168E+00 1.125152826E+00 3.467630967E-02 1.310970541E-02 8.274357766E-03 -1.978439279E-03 1.558890566E-02
 2.444882154E+00 1.125286818E+00 3.490315750E-02 1.317112800E-02 8.337151259E-03 -2.046952955E-03 1.566445827E-02
 2.440518141E+00 1.125379682E+00 3.512967378E-02 1.323755551E-02 8.400994353E-03 -2.115362324E-03 1.574403979E-02
 2.436154127E+00 1.125447392E+00 3.535598889E-02 1.330702752E-02 8.465476334E-03 -2.183708362E-03 1.582607254E-02
 2.431789875E+00 1.125513434E+00 3.558002412E-02 1.337678358E-02 8.530214429E-03 -2.252190839E-03 1.590836979E-02
 2.427425861E+00 1.125581145E+00 3.580632061E-02 1.344625838E-02 8.594698273E-03 -2.320538042E-03 1.599040441E-02
 2.423061848E+00 1.125609636E+00 3.603225574E-02 1.352009084E-02 8.660199121E-03 -2.388601657E-03 1.607648097E-02
 2.418697834E+00 1.125614762E+00 3.625797853E-02 1.359652355E-02 8.726306260E-03 -2.456496004E-03 1.616496779E-02
 2.414333582E+00 1.125618219E+00 3.648117930E-02 1.367317792E-02 8.792679757E-03 -2.524502575E-03 1.625378057E-02
 2.409969568E+00 1.125623345E+00 3.670687973E-02 1.374961343E-02 8.858789690E-03 -2.592397854E-03 1.634227112E-02
 2.405605555E+00 1.125593066E+00 3.693226352E-02 1.383008435E-02 8.926069364E-03 -2.660141559E-03 1.643503271E-02
 2.401241541E+00 1.125542045E+00 3.715746477E-02 1.391291711E-02 8.994034491E-03 -2.727796556E-03 1.653029397E-02
 2.396877289E+00 1.125488520E+00 3.738018125E-02 1.399595663E-02 9.062297642E-03 -2.795603126E-03 1.662595198E-02
 2.392513275E+00 1.125437379E+00 3.760536015E-02 1.407879125E-02 9.130265564E-03 -2.863259288E-03 1.672121696E-02
 2.388149261E+00 1.125352383E+00 3.783025965E-02 1.416519657E-02 9.199248627E-03 -2.930838382E-03 1.682054438E-02
 2.383785248E+00 1.125247598E+00 3.805499524E-02 1.425367314E-02 9.268821217E-03 -2.998373006E-03 1.692222804E-02
 2.379420996E+00 1.125140905E+00 3.827698529E-02 1.434221771E-02 9.338697419E-03 -3.066034289E-03 1.702419855E-02
 2.375056982E+00 1.125036120E+00 3.850169852E-02 1.443069428E-02 9.408272803E-03 -3.133570077E-03 1.712588407E-02
 2.370692968E+00 1.124899745E+00 3.872597590E-02 1.452205889E-02 9.478971362E-03 -3.201226238E-03 1.723115891E-02
 2.366328955E+00 1.124745131E+00 3.895001113E-02 1.461508404E-02 9.550317191E-03 -3.268951783E-03 1.733849756E-02
 2.361964703E+00 1.124588609E+00 3.917131945E-02 1.470813062E-02 9.622017853E-03 -3.336847760E-03 1.744600199E-02
 2.357600689E+00 1.124433994E+00 3.939532489E-02 1.480115578E-02 9.693367407E-03 -3.404574934E-03 1.755334251E-02
 2.353236675E+00 1.124249220E+00 3.961895406E-02 1.489708573E-02 9.765710682E-03 -3.472605022E-03 1.766400598E-02
 2.348872662E+00 1.124047160E+00 3.984235600E-02 1.499469858E-02 9.838630445E-03 -3.540811129E-03 1.777659357E-02
 2.344508410E+00 1.123841643E+00 4.006266221E-02 1.509246975E-02 9.911855683E-03 -3.609205130E-03 1.788929105E-02
 2.340144396E+00 1.123639584E+00 4.028603807E-02 1.519008353E-02 9.984778240E-03 -3.677412868E-03 1.800188050E-02
 2.335780382E+00 1.123408437E+00 4.050842300E-02 1.529120933E-02 1.005867682E-02 -3.746245522E-03 1.811793447E-02
 2.331416368E+00 1.123160243E+00 4.073022306E-02 1.539438777E-02 1.013314724E-02 -3.815443721E-03 1.823601127E-02
 2.327052116E+00 1.122909427E+00 4.094872996E-02 1.549795270E-02 1.020787563E-02 -3.884928999E-03 1.835425757E-02
 2.322688103E+00 1.122661233E+00 4.117050394E-02 1.560113486E-02 1.028234791E-02 -3.954129759E-03 1.847233623E-02
 2.318324089E+00 1.122385740E+00 4.139131680E-02 1.570842601E-02 1.035757549E-02 -4.024127498E-03 1.859387942E-02
 2.313960075E+00 1.122093916E+00 4.161156341E-02 1.581816562E-02 1.043325290E-02 -4.094600677E-03 1.871748269E-02
 2.309595823E+00 1.121798515E+00 4.182829708E-02 1.592840068E-02 1.050916035E-02 -4.165422637E-03 1.884127967E-02
 2.305231810E+00 1.121506572E+00 4.204851016E-02 1.603814587E-02 1.058483962E-02 -4.235898610E-03 1.896488667E-02
 2.300867796E+00 1.121190906E+00 4.226754233E-02 1.615199819E-02 1.066134032E-02 -4.307170399E-03 1.909175701E-02
 2.296503782E+00 1.120860577E+00 4.248585552E-02 1.626834646E-02 1.073833928E-02 -4.378925078E-03 1.922061108E-02
 2.292139530E+00 1.120527625E+00 4.270055890E-02 1.638504490E-02 1.081557386E-02 -4.450974055E-03 1.934959181E-02
 2.287775517E+00 1.120197296E+00 4.291884229E-02 1.650139503E-02 1.089257468E-02 -4.522731062E-03 1.947844587E-02
 2.283411503E+00 1.119844794E+00 4.313678667E-02 1.662101224E-02 1.097041555E-02 -4.594979342E-03 1.961009204E-02
 2.279047489E+00 1.119478464E+00 4.335451499E-02 1.674267091E-02 1.104878262E-02 -4.667534959E-03 1.974348538E-02
 2.274683237E+00 1.119110346E+00 4.356864467E-02 1.686442457E-02 1.112749800E-02 -4.740326200E-03 1.987702027E-02
 2.270319223E+00 1.118744016E+00 4.378634319E-02 1.698608510E-02 1.120586786E-02 -4.812883679E-03 2.001041546E-02
 2.265955210E+00 1.118358135E+00 4.400369152E-02 1.711008139E-02 1.128536928E-02 -4.885753617E-03 2.014631778E-02
 2.261591196E+00 1.117959499E+00 4.422080517E-02 1.723558828E-02 1.136560459E-02 -4.958825652E-03 2.028384805E-02
 2.257226944E+00 1.117559314E+00 4.443420470E-02 1.736094803E-02 1.144623663E-02 -5.032007117E-03 2.042148076E-02
 2.252862930E+00 1.117160797E+00 4.465129226E-02 1.748645492E-02 1.152647473E-02 -5.105080083E-03 2.055900916E-02
 2.248498917E+00 1.116746783E+00 4.486882687E-02 1.761368476E-02 1.160787977E-02 -5.178143270E-03 2.069879137E-02
 2.244134903E+00 1.116322041E+00 4.508663714E-02 1.774208434E-02 1.169008110E-02 -5.251199938E-03 2.084010094E-02
 2.239770651E+00 1.115896821E+00 4.530062154E-02 1.787040941E-02 1.177276205E-02 -5.324270576E-03 2.098160610E-02
 2.235406637E+00 1.115472198E+00 4.551842436E-02 1.799880899E-02 1.185496431E-02 -5.397327244E-03 2.112291753E-02
 2.231042624E+00 1.115033865E+00 4.573627189E-02 1.812893525E-02 1.193860546E-02 -5.470318254E-03 2.126664855E-02
 2.226678610E+00 1.114585876E+00 4.595410824E-02 1.826029271E-02 1.202327572E-02 -5.543260835E-03 2.141210437E-02
 2.222314358E+00 1.114136100E+00 4.616807401E-02 1.839162223E-02 1.210847124E-02 -5.616101902E-03 2.155786753E-02
 2.217950344E+00 1.113688111E+00 4.638592154E-02 1.852297969E-02 1.219313964E-02 -5.689044949E-03 2.170332335E-02
 2.213586330E+00 1.113227367E+00 4.660444707E-02 1.865575835E-02 1.227913983E-02 -5.761711393E-03 2.185112052E-02
 2.209222317E+00 1.112757087E+00 4.682342708E-02 1.878960617E-02 1.236615051E-02 -5.834168289E-03 2.200068161E-02
 2.204858065E+00 1.112285376E+00 4.703832418E-02 1.892328635E-02 1.245376002E-02 -5.906508304E-03 2.215055935E-02
 2.200494051E+00 1.111815095E+00 4.725732654E-02 1.905713417E-02 1.254076697E-02 -5.978965666E-03 2.230011858E-02
 2.196130037E+00 1.111333847E+00 4.747634009E-02 1.919218712E-02 1.262941584E-02 -6.051512435E-03 2.245188132E-02
 2.191765785E+00 1.110843778E+00 4.769529775E-02 1.932819560E-02 1.271938905E-02 -6.124128122E-03 2.260540985E-02
 2.187401772E+00 1.110352397E+00 4.791001230E-02 1.946363039E-02 1.281001326E-02 -6.196599454E-03 2.275901288E-02
 2.183037758E+00 1.109862447E+00 4.812899977E-02 1.959964447E-02 1.289998181E-02 -6.269216537E-03 2.291253954E-02
 2.178673744E+00 1.109360456E+00 4.834870249E-02 1.973564923E-02 1.299128495E-02 -6.341736764E-03 2.306729369E-02
 2.174309492E+00 1.108848214E+00 4.856894165E-02 1.987163350E-02 1.308374666E-02 -6.414172240E-03 2.322309837E-02
