##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 2   (Re = 1400, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.717781305E+00 9.861754179E-01 3.248848394E-02 1.747713611E-02 4.302117508E-03 2.240921371E-03 1.536815986E-02
 2.711592674E+00 9.897027612E-01 3.297938779E-02 1.726641133E-02 4.364161287E-03 2.166409977E-03 1.529875770E-02
 2.705403805E+00 9.931665659E-01 3.346814215E-02 1.705821604E-02 4.425926600E-03 2.091137227E-03 1.523013040E-02
 2.699215174E+00 9.964004159E-01 3.394711390E-02 1.685836539E-02 4.486424848E-03 2.012926619E-03 1.516375504E-02
 2.693026304E+00 9.996343851E-01 3.442609310E-02 1.665851474E-02 4.546924494E-03 1.934717642E-03 1.509738155E-02
 2.686837435E+00 1.002624393E+00 3.489732742E-02 1.646939665E-02 4.606729373E-03 1.853923895E-03 1.503488701E-02
 2.680648804E+00 1.005561471E+00 3.536428884E-02 1.628174074E-02 4.666114692E-03 1.772420481E-03 1.497262437E-02
 2.674459934E+00 1.008410454E+00 3.583046421E-02 1.609929837E-02 4.725660663E-03 1.690345467E-03 1.491282135E-02
 2.668271303E+00 1.011076093E+00 3.628884256E-02 1.592543721E-02 4.784866702E-03 1.606660313E-03 1.485651825E-02
 2.662082434E+00 1.013741732E+00 3.674723953E-02 1.575157605E-02 4.844073672E-03 1.522976323E-03 1.480021607E-02
 2.655893803E+00 1.016221046E+00 3.720143810E-02 1.558936294E-02 4.903552122E-03 1.438401174E-03 1.474979147E-02
 2.649704933E+00 1.018606067E+00 3.764963523E-02 1.543163508E-02 4.962826613E-03 1.353157102E-03 1.470135711E-02
 2.643516302E+00 1.021005750E+00 3.810013831E-02 1.527369302E-02 5.022248719E-03 1.268086955E-03 1.465294790E-02
 2.637327433E+00 1.023156285E+00 3.854366764E-02 1.513284352E-02 5.082238000E-03 1.182022970E-03 1.461358462E-02
 2.631138802E+00 1.025281072E+00 3.898413479E-02 1.499300823E-02 5.142103881E-03 1.095790765E-03 1.457461249E-02
 2.624949932E+00 1.027402639E+00 3.942639008E-02 1.485411450E-02 5.202146247E-03 1.009604312E-03 1.453626249E-02
 2.618761301E+00 1.029288530E+00 3.986119106E-02 1.473286841E-02 5.263024941E-03 9.225518443E-04 1.450730488E-02
 2.612572432E+00 1.031163216E+00 4.029420763E-02 1.461209077E-02 5.323861260E-03 8.354200399E-04 1.447851397E-02
 2.606383801E+00 1.033035994E+00 4.072842002E-02 1.449187286E-02 5.384793039E-03 7.483105292E-04 1.445009653E-02
 2.600194931E+00 1.034680009E+00 4.115626961E-02 1.439122949E-02 5.446958821E-03 6.603524089E-04 1.443224214E-02
 2.594006300E+00 1.036316514E+00 4.158300906E-02 1.429101918E-02 5.509114359E-03 5.723648937E-04 1.441457868E-02
 2.587817430E+00 1.037953973E+00 4.200990126E-02 1.419075020E-02 5.571271293E-03 4.843814240E-04 1.439688820E-02
 2.581628561E+00 1.039381742E+00 4.243194312E-02 1.411011629E-02 5.634813104E-03 3.962404153E-04 1.439029537E-02
 2.575439930E+00 1.040780544E+00 4.285318032E-02 1.403187960E-02 5.698501132E-03 3.081081377E-04 1.438501757E-02
 2.569251060E+00 1.042174578E+00 4.327743873E-02 1.395350136E-02 5.762225948E-03 2.201270254E-04 1.437961403E-02
 2.563062429E+00 1.043412089E+00 4.369805753E-02 1.389060821E-02 5.827099085E-03 1.323985489E-04 1.438332908E-02
 2.556873560E+00 1.044577956E+00 4.411790892E-02 1.383497100E-02 5.892563611E-03 4.471536886E-05 1.439134218E-02
 2.550684929E+00 1.045743942E+00 4.453776404E-02 1.377933379E-02 5.958028603E-03 -4.296780389E-05 1.439935528E-02
 2.544496059E+00 1.046823025E+00 4.495435581E-02 1.373231132E-02 6.024218630E-03 -1.301407610E-04 1.441256981E-02
 2.538307428E+00 1.047767878E+00 4.537000507E-02 1.369940583E-02 6.091892254E-03 -2.168581414E-04 1.443446428E-02
 2.532118559E+00 1.048715830E+00 4.578600079E-02 1.366622467E-02 6.159554701E-03 -3.036166308E-04 1.445619762E-02
 2.525929928E+00 1.049648762E+00 4.620032012E-02 1.363437530E-02 6.227272097E-03 -3.901769815E-04 1.447870489E-02
 2.519741058E+00 1.050393701E+00 4.661216214E-02 1.362206414E-02 6.297348998E-03 -4.758011783E-04 1.451367885E-02
 2.513552427E+00 1.051138401E+00 4.702609032E-02 1.361033041E-02 6.367565133E-03 -5.616195267E-04 1.454911381E-02
 2.507363558E+00 1.051873088E+00 4.743900523E-02 1.359938737E-02 6.437850185E-03 -6.473051617E-04 1.458501443E-02
 2.501174927E+00 1.052514672E+00 4.784903675E-02 1.359723322E-02 6.509298459E-03 -7.323333994E-04 1.462672930E-02
 2.494986057E+00 1.053047538E+00 4.825824499E-02 1.360584050E-02 6.582286209E-03 -8.168338099E-04 1.467576344E-02
 2.488797426E+00 1.053595662E+00 4.866898432E-02 1.361333765E-02 6.655144971E-03 -9.015665273E-04 1.472414378E-02
 2.482608557E+00 1.054118037E+00 4.907713085E-02 1.362271421E-02 6.728221662E-03 -9.859057609E-04 1.477363147E-02
 2.476419926E+00 1.054502130E+00 4.948558286E-02 1.364594419E-02 6.803231779E-03 -1.070050523E-03 1.483302657E-02
 2.470231056E+00 1.054867864E+00 4.989486560E-02 1.367123518E-02 6.878560409E-03 -1.154289930E-03 1.489395462E-02
 2.464042187E+00 1.055226326E+00 5.030335113E-02 1.369702443E-02 6.953926757E-03 -1.238395460E-03 1.495517790E-02
 2.457853556E+00 1.055540919E+00 5.071109906E-02 1.372682396E-02 7.029946428E-03 -1.322173048E-03 1.501947735E-02
 2.451664686E+00 1.055741906E+00 5.111815035E-02 1.376723964E-02 7.107772399E-03 -1.405249117E-03 1.509207021E-02
 2.445476055E+00 1.055936575E+00 5.152447522E-02 1.380814612E-02 7.185627706E-03 -1.488206210E-03 1.516499091E-02
 2.439287186E+00 1.056133509E+00 5.193104967E-02 1.384888217E-02 7.263472769E-03 -1.571204397E-03 1.523779891E-02
 2.433098555E+00 1.056248426E+00 5.233934149E-02 1.389818825E-02 7.342693396E-03 -1.654552412E-03 1.531746332E-02
 2.426909685E+00 1.056313276E+00 5.274784192E-02 1.395255420E-02 7.422664668E-03 -1.737991464E-03 1.540114824E-02
 2.420721054E+00 1.056366444E+00 5.315499008E-02 1.400775183E-02 7.502654102E-03 -1.821247977E-03 1.548544597E-02
 2.414532185E+00 1.056429029E+00 5.356367305E-02 1.406238321E-02 7.582698017E-03 -1.904691220E-03 1.556936000E-02
 2.408343554E+00 1.056375384E+00 5.397140235E-02 1.412858814E-02 7.664933335E-03 -1.987406984E-03 1.566280425E-02
 2.402154684E+00 1.056300282E+00 5.437653139E-02 1.419638935E-02 7.747220341E-03 -2.069844166E-03 1.575747691E-02
 2.395966053E+00 1.056230664E+00 5.478231609E-02 1.426378824E-02 7.829493843E-03 -2.152351197E-03 1.585184038E-02
 2.389777184E+00 1.056129575E+00 5.519102514E-02 1.433628611E-02 7.912201807E-03 -2.235685941E-03 1.594967768E-02
 2.383588552E+00 1.055956483E+00 5.559993908E-02 1.441791467E-02 7.995577529E-03 -2.319745254E-03 1.605392992E-02
 2.377399683E+00 1.055776954E+00 5.600793287E-02 1.450003590E-02 8.078970946E-03 -2.403707476E-03 1.615856029E-02
 2.371211052E+00 1.055603385E+00 5.641676858E-02 1.458170544E-02 8.162347600E-03 -2.487758640E-03 1.626284607E-02
 2.365022182E+00 1.055347919E+00 5.682379380E-02 1.467450522E-02 8.247030899E-03 -2.571203746E-03 1.637515053E-02
 2.358833313E+00 1.055063725E+00 5.722879618E-02 1.477035694E-02 8.331999183E-03 -2.654375276E-03 1.648970321E-02
 2.352644682E+00 1.054779530E+00 5.763379484E-02 1.486620773E-02 8.416966535E-03 -2.737547038E-03 1.660425588E-02
 2.346455812E+00 1.054476857E+00 5.804079771E-02 1.496593934E-02 8.502149954E-03 -2.821325092E-03 1.672148705E-02
 2.340267181E+00 1.054105043E+00 5.845028907E-02 1.507727522E-02 8.587908931E-03 -2.906521084E-03 1.684689149E-02
 2.334078312E+00 1.053735018E+00 5.885459855E-02 1.518887468E-02 8.673646487E-03 -2.991866320E-03 1.697241142E-02
 2.327889681E+00 1.053365946E+00 5.925635993E-02 1.530060358E-02 8.759372868E-03 -3.077285131E-03 1.709799096E-02
 2.321700811E+00 1.052936316E+00 5.965509266E-02 1.541965734E-02 8.845667355E-03 -3.162581706E-03 1.722964458E-02
 2.315512180E+00 1.052487493E+00 6.005387753E-02 1.554166712E-02 8.932257071E-03 -3.247845918E-03 1.736373641E-02
 2.309323311E+00 1.052038670E+00 6.045266241E-02 1.566367783E-02 9.018846788E-03 -3.333110362E-03 1.749782823E-02
 2.303134680E+00 1.051579237E+00 6.084991992E-02 1.578638144E-02 9.105371311E-03 -3.418372944E-03 1.763247699E-02
 2.296945810E+00 1.051046133E+00 6.125299633E-02 1.591982134E-02 9.193071164E-03 -3.506200854E-03 1.777579263E-02
 2.290757179E+00 1.050523400E+00 6.165771931E-02 1.605230384E-02 9.280886501E-03 -3.594006877E-03 1.791844331E-02
 2.284568310E+00 1.049996138E+00 6.206173077E-02 1.618519798E-02 9.368651547E-03 -3.681822214E-03 1.806138270E-02
 2.278379679E+00 1.049434423E+00 6.246374175E-02 1.632211544E-02 9.456854314E-03 -3.769908100E-03 1.820782572E-02
 2.272190809E+00 1.048828840E+00 6.286664307E-02 1.646499150E-02 9.546434507E-03 -3.858536715E-03 1.836004481E-02
 2.266002178E+00 1.048236370E+00 6.327146292E-02 1.660645567E-02 9.636136703E-03 -3.947123885E-03 1.851131208E-02
 2.259813309E+00 1.047626972E+00 6.367381662E-02 1.674973592E-02 9.725682437E-03 -4.035763908E-03 1.866380312E-02
 2.253624439E+00 1.046973348E+00 6.407879293E-02 1.689971983E-02 9.816212580E-03 -4.125757143E-03 1.882219687E-02
 2.247435808E+00 1.046287417E+00 6.448595226E-02 1.705462113E-02 9.907500818E-03 -4.216767848E-03 1.898494735E-02
 2.241246939E+00 1.045603991E+00 6.489345431E-02 1.720928587E-02 9.998792782E-03 -4.307772499E-03 1.914754137E-02
 2.235058308E+00 1.044913888E+00 6.530004740E-02 1.736458391E-02 1.009007636E-02 -4.398792982E-03 1.931056008E-02
 2.228869438E+00 1.044167161E+00 6.570731103E-02 1.752859913E-02 1.018289849E-02 -4.490933847E-03 1.948133670E-02
 2.222680807E+00 1.043402910E+00 6.611431390E-02 1.769502833E-02 1.027612854E-02 -4.583355971E-03 1.965421811E-02
 2.216491938E+00 1.042630434E+00 6.652032584E-02 1.786199026E-02 1.036940794E-02 -4.675779492E-03 1.982747391E-02
 2.210303307E+00 1.041865110E+00 6.692720950E-02 1.802848279E-02 1.046264358E-02 -4.768202081E-03 2.000040002E-02
 2.204114437E+00 1.041022539E+00 6.733614206E-02 1.820751838E-02 1.055776142E-02 -4.863355309E-03 2.018267661E-02
 2.197925806E+00 1.040165067E+00 6.774330139E-02 1.838765480E-02 1.065310650E-02 -4.958564416E-03 2.036581002E-02
 2.191736937E+00 1.039305687E+00 6.815020740E-02 1.856792718E-02 1.074848045E-02 -5.053778179E-03 2.054905333E-02
 2.185548306E+00 1.038447738E+00 6.855895370E-02 1.874933019E-02 1.084403228E-02 -5.149189383E-03 2.073310502E-02
 2.179359436E+00 1.037521243E+00 6.896862388E-02 1.894283853E-02 1.094169449E-02 -5.245932378E-03 2.092613094E-02
 2.173170805E+00 1.036581159E+00 6.937678158E-02 1.913754269E-02 1.103944052E-02 -5.342714954E-03 2.111995965E-02
 2.166981936E+00 1.035640955E+00 6.978494674E-02 1.933224872E-02 1.113718655E-02 -5.439497530E-03 2.131378837E-02
 2.160793304E+00 1.034695506E+00 7.019570470E-02 1.952950284E-02 1.123580616E-02 -5.536644720E-03 2.150974981E-02
 2.154604435E+00 1.033690095E+00 7.060850412E-02 1.973851584E-02 1.133715641E-02 -5.635091569E-03 2.171469852E-02
 2.148415804E+00 1.032683492E+00 7.102116197E-02 1.994767226E-02 1.143851504E-02 -5.733551458E-03 2.191974036E-02
 2.142226934E+00 1.031675696E+00 7.143501192E-02 2.015661262E-02 1.153984386E-02 -5.831811111E-03 2.212473191E-02
 2.136038065E+00 1.030641556E+00 7.185068727E-02 2.036973834E-02 1.164263207E-02 -5.930556450E-03 2.233392373E-02
 2.129849434E+00 1.029575229E+00 7.227119058E-02 2.058933489E-02 1.174810715E-02 -6.030268036E-03 2.254990116E-02
 2.123660564E+00 1.028509021E+00 7.269170135E-02 2.080893144E-02 1.185358223E-02 -6.129979622E-03 2.276588045E-02
 2.117471933E+00 1.027441978E+00 7.311207056E-02 2.102860995E-02 1.195906568E-02 -6.229702849E-03 2.298192307E-02
 2.111283064E+00 1.026335478E+00 7.353137434E-02 2.125183865E-02 1.206618641E-02 -6.330769043E-03 2.320283465E-02
 2.105094433E+00 1.025200367E+00 7.395482063E-02 2.147764713E-02 1.217556745E-02 -6.433513947E-03 2.342904545E-02
 2.098905563E+00 1.024072409E+00 7.437943667E-02 2.170306630E-02 1.228482462E-02 -6.536153145E-03 2.365481667E-02
 2.092716932E+00 1.022933960E+00 7.480233908E-02 2.192905359E-02 1.239426341E-02 -6.638947409E-03 2.388123050E-02
 2.086528063E+00 1.021766782E+00 7.522686571E-02 2.215495333E-02 1.250502840E-02 -6.743361708E-03 2.411040850E-02
 2.080339432E+00 1.020565271E+00 7.565625012E-02 2.237999439E-02 1.261776872E-02 -6.850274745E-03 2.434336953E-02
 2.074150562E+00 1.019373059E+00 7.608687878E-02 2.260489203E-02 1.273036655E-02 -6.957036443E-03 2.457595244E-02
 2.067961931E+00 1.018165827E+00 7.651551813E-02 2.283001877E-02 1.284319256E-02 -7.064038888E-03 2.480913885E-02
 2.061773062E+00 1.016939878E+00 7.694551349E-02 2.305413969E-02 1.295717526E-02 -7.172368467E-03 2.504380979E-02
 2.055584431E+00 1.015675068E+00 7.737830281E-02 2.327618748E-02 1.307354216E-02 -7.283435669E-03 2.528153732E-02
 2.049395561E+00 1.014399290E+00 7.780937850E-02 2.349841967E-02 1.319004782E-02 -7.394685410E-03 2.551973611E-02
 2.043206930E+00 1.013127446E+00 7.824107260E-02 2.372058481E-02 1.330650412E-02 -7.505869027E-03 2.575776353E-02
 2.037018061E+00 1.011843562E+00 7.867510617E-02 2.394320257E-02 1.342355832E-02 -7.617921568E-03 2.599697933E-02
 2.030829191E+00 1.010513663E+00 7.911596447E-02 2.416743711E-02 1.354266796E-02 -7.732945960E-03 2.624038048E-02
 2.024640560E+00 1.009162188E+00 7.955429703E-02 2.439258620E-02 1.366199274E-02 -7.848286070E-03 2.648488432E-02
 2.018451691E+00 1.007810593E+00 7.999262959E-02 2.461773530E-02 1.378131844E-02 -7.963626646E-03 2.672938816E-02
 2.012263060E+00 1.006468773E+00 8.043301105E-02 2.484278567E-02 1.390075125E-02 -8.078888990E-03 2.697364986E-02
 2.006074190E+00 1.005061030E+00 8.087499440E-02 2.507380396E-02 1.402288489E-02 -8.195734583E-03 2.722370438E-02
 1.999885559E+00 1.003640652E+00 8.131544292E-02 2.530542202E-02 1.414511446E-02 -8.312751539E-03 2.747428603E-02
 1.993696809E+00 1.002220154E+00 8.175589889E-02 2.553704195E-02 1.426734310E-02 -8.429768495E-03 2.772486769E-02
 1.987508059E+00 1.000799775E+00 8.219634742E-02 2.576866001E-02 1.438957267E-02 -8.546785451E-03 2.797544934E-02
 1.981319308E+00 9.993271232E-01 8.263873309E-02 2.600716613E-02 1.451356057E-02 -8.665090427E-03 2.823005617E-02
 1.975130439E+00 9.978480935E-01 8.308038861E-02 2.624650858E-02 1.463774405E-02 -8.783536963E-03 2.848513424E-02
 1.968941689E+00 9.963691235E-01 8.352204412E-02 2.648585103E-02 1.476192754E-02 -8.901983500E-03 2.874021046E-02
 1.962752938E+00 9.948830605E-01 8.396264911E-02 2.672561817E-02 1.488609891E-02 -9.020423517E-03 2.899553254E-02
 1.956564188E+00 9.933406711E-01 8.440287411E-02 2.697173506E-02 1.501192059E-02 -9.138033725E-03 2.925411053E-02
 1.950375438E+00 9.917894602E-01 8.484604955E-02 2.721947432E-02 1.513865869E-02 -9.255212732E-03 2.951341681E-02
 1.944186687E+00 9.902432561E-01 8.529001474E-02 2.746673487E-02 1.526541635E-02 -9.372388944E-03 2.977244742E-02
 1.937997937E+00 9.886798263E-01 8.573124558E-02 2.771565877E-02 1.539210323E-02 -9.489577264E-03 3.003243729E-02
 1.931809187E+00 9.870882034E-01 8.617788553E-02 2.797036618E-02 1.551933959E-02 -9.607618675E-03 3.029543161E-02
 1.925620437E+00 9.854608178E-01 8.663590997E-02 2.823380940E-02 1.564757898E-02 -9.727121331E-03 3.056288883E-02
 1.919431686E+00 9.838383198E-01 8.709472418E-02 2.849681862E-02 1.577587985E-02 -9.846630506E-03 3.083003499E-02
 1.913242936E+00 9.822025299E-01 8.755140007E-02 2.876100875E-02 1.590401307E-02 -9.966123849E-03 3.109803051E-02
 1.907054186E+00 9.805653095E-01 8.800810575E-02 2.902521007E-02 1.603222452E-02 -1.008561440E-02 3.136610985E-02
 1.900865436E+00 9.788594842E-01 8.846587688E-02 2.929000370E-02 1.616408676E-02 -1.020494848E-02 3.163809329E-02
 1.894676685E+00 9.771422744E-01 8.892183006E-02 2.955540270E-02 1.629577018E-02 -1.032437105E-02 3.191068023E-02
 1.888487935E+00 9.754088521E-01 8.937519789E-02 2.982166037E-02 1.642720029E-02 -1.044391841E-02 3.218412027E-02
 1.882299185E+00 9.736924767E-01 8.983129263E-02 3.008701466E-02 1.655889675E-02 -1.056333445E-02 3.245665878E-02
 1.876110435E+00 9.719512463E-01 9.030458331E-02 3.035221435E-02 1.669143327E-02 -1.068566088E-02 3.273137286E-02
 1.869921684E+00 9.701715112E-01 9.078560024E-02 3.061739542E-02 1.682410762E-02 -1.080971584E-02 3.300796449E-02
 1.863732815E+00 9.683838487E-01 9.126561880E-02 3.088258766E-02 1.695665345E-02 -1.093374100E-02 3.328472376E-02
 1.857544065E+00 9.665961862E-01 9.174563736E-02 3.114778176E-02 1.708919741E-02 -1.105776522E-02 3.356148303E-02
 1.851355314E+00 9.648016691E-01 9.222639352E-02 3.141025826E-02 1.722258516E-02 -1.118116546E-02 3.383815289E-02
 1.845166564E+00 9.629206061E-01 9.270590544E-02 3.165761381E-02 1.735980436E-02 -1.130129397E-02 3.411509469E-02
 1.838977814E+00 9.610356092E-01 9.318611026E-02 3.190530092E-02 1.749698259E-02 -1.142175030E-02 3.439235687E-02
 1.832789063E+00 9.591506124E-01 9.366632253E-02 3.215298802E-02 1.763415895E-02 -1.154220663E-02 3.466961905E-02
 1.826600313E+00 9.572557211E-01 9.414537996E-02 3.240056708E-02 1.777120866E-02 -1.166273095E-02 3.494698182E-02
 1.820411563E+00 9.553288817E-01 9.464827925E-02 3.264561668E-02 1.790779829E-02 -1.178785134E-02 3.522557393E-02
