##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 1   (Re = 700, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.891066551E+00 7.758804560E-01 -1.114996150E-02 2.115037292E-02 5.587705527E-04 1.670544618E-03 1.423964091E-02
 2.884877682E+00 7.962148190E-01 -1.169158611E-02 2.136280388E-02 6.247878773E-04 1.756825834E-03 1.448920928E-02
 2.878689051E+00 8.153575063E-01 -1.221354585E-02 2.149043418E-02 6.946100621E-04 1.835056231E-03 1.469122246E-02
 2.872500181E+00 8.333660364E-01 -1.271608472E-02 2.154134959E-02 7.685376331E-04 1.904904377E-03 1.484999154E-02
 2.866311550E+00 8.503362536E-01 -1.319899037E-02 2.153077349E-02 8.460864774E-04 1.966754440E-03 1.497333124E-02
 2.860122681E+00 8.663296700E-01 -1.366276480E-02 2.146750316E-02 9.272042662E-04 2.020721091E-03 1.506584603E-02
 2.853934050E+00 8.813905716E-01 -1.410709601E-02 2.136013471E-02 1.011750777E-03 2.066997113E-03 1.513193827E-02
 2.847745180E+00 8.955792189E-01 -1.453273464E-02 2.121641859E-02 1.099603134E-03 2.105888212E-03 1.517569646E-02
 2.841556549E+00 9.089207053E-01 -1.493906509E-02 2.104297467E-02 1.190552255E-03 2.137639560E-03 1.520042401E-02
 2.835367680E+00 9.214344621E-01 -1.532620471E-02 2.084423043E-02 1.284874161E-03 2.162132412E-03 1.520847902E-02
 2.829179049E+00 9.332123399E-01 -1.569541916E-02 2.062804438E-02 1.382006798E-03 2.180319279E-03 1.520411577E-02
 2.822990179E+00 9.443241954E-01 -1.604793780E-02 2.039915510E-02 1.481874264E-03 2.192730550E-03 1.519009750E-02
 2.816801548E+00 9.548210502E-01 -1.638429984E-02 2.016141452E-02 1.584250364E-03 2.199882176E-03 1.516858023E-02
 2.810612679E+00 9.647474885E-01 -1.670589112E-02 1.991761476E-02 1.688851975E-03 2.202228643E-03 1.514115836E-02
 2.804423809E+00 9.741488695E-01 -1.701427996E-02 1.966981962E-02 1.795456978E-03 2.200166462E-03 1.510910317E-02
 2.798235178E+00 9.829301238E-01 -1.730583049E-02 1.942018047E-02 1.904633828E-03 2.192931948E-03 1.507310849E-02
 2.792046309E+00 9.912331104E-01 -1.758339815E-02 1.917221583E-02 2.015601611E-03 2.181913937E-03 1.503562368E-02
 2.785857677E+00 9.991436601E-01 -1.785007678E-02 1.892605610E-02 2.128138207E-03 2.167744562E-03 1.499721687E-02
 2.779668808E+00 1.006698847E+00 -1.810740680E-02 1.868178882E-02 2.242151415E-03 2.150671324E-03 1.495815907E-02
 2.773480177E+00 1.013721347E+00 -1.834938303E-02 1.844327897E-02 2.357842866E-03 2.129631117E-03 1.491954364E-02
 2.767291307E+00 1.020433068E+00 -1.858226582E-02 1.820929535E-02 2.474793699E-03 2.106170170E-03 1.488197781E-02
 2.761102676E+00 1.026879907E+00 -1.880788617E-02 1.797919534E-02 2.592713572E-03 2.080656821E-03 1.484531257E-02
 2.754913807E+00 1.032927155E+00 -1.902192272E-02 1.775636896E-02 2.711767331E-03 2.052235883E-03 1.481068879E-02
 2.748725176E+00 1.038688898E+00 -1.922770590E-02 1.754052192E-02 2.831878606E-03 2.021549270E-03 1.477897167E-02
 2.742536306E+00 1.044280291E+00 -1.942583360E-02 1.732877083E-02 2.952558687E-03 1.989499899E-03 1.474889833E-02
 2.736347675E+00 1.049458146E+00 -1.961204968E-02 1.712705381E-02 3.074325854E-03 1.954389503E-03 1.472246181E-02
 2.730158806E+00 1.054513097E+00 -1.979584992E-02 1.692843437E-02 3.196253441E-03 1.918409718E-03 1.469718572E-02
 2.723970175E+00 1.059265614E+00 -1.996913739E-02 1.673849113E-02 3.318645060E-03 1.880403375E-03 1.467533782E-02
 2.717781305E+00 1.063864827E+00 -2.014095709E-02 1.655270532E-02 3.441255772E-03 1.841077465E-03 1.465520263E-02
 2.711592674E+00 1.068214536E+00 -2.030400187E-02 1.637511328E-02 3.564354265E-03 1.799704507E-03 1.463866420E-02
 2.705403805E+00 1.072441936E+00 -2.046675794E-02 1.620095223E-02 3.687412012E-03 1.757400809E-03 1.462350693E-02
 2.699215174E+00 1.076397061E+00 -2.061991766E-02 1.603635028E-02 3.810607363E-03 1.713139936E-03 1.461256482E-02
 2.693026304E+00 1.080330491E+00 -2.077456191E-02 1.587214321E-02 3.933758009E-03 1.668649842E-03 1.460174471E-02
 2.686837435E+00 1.083912134E+00 -2.092046104E-02 1.572084241E-02 4.056797829E-03 1.620872878E-03 1.459679473E-02
 2.680648804E+00 1.087496400E+00 -2.106566913E-02 1.556958072E-02 4.179853480E-03 1.573126763E-03 1.459188480E-02
 2.674459934E+00 1.090848565E+00 -2.120772749E-02 1.542707905E-02 4.302417859E-03 1.523404033E-03 1.459088363E-02
 2.668271303E+00 1.094074845E+00 -2.134430222E-02 1.528992411E-02 4.424753599E-03 1.472684322E-03 1.459237095E-02
 2.662082434E+00 1.097282290E+00 -2.148335427E-02 1.515315194E-02 4.547020420E-03 1.421706867E-03 1.459397376E-02
 2.655893803E+00 1.100168586E+00 -2.161442302E-02 1.503035333E-02 4.668360110E-03 1.367275370E-03 1.460221130E-02
 2.649704933E+00 1.103055477E+00 -2.174534835E-02 1.490755286E-02 4.789703526E-03 1.312850509E-03 1.461045165E-02
 2.643516302E+00 1.105858564E+00 -2.187530138E-02 1.478861924E-02 4.910692107E-03 1.257537981E-03 1.462055463E-02
 2.637327433E+00 1.108426929E+00 -2.200009860E-02 1.468085684E-02 5.030709784E-03 1.199762570E-03 1.463610586E-02
 2.631138802E+00 1.110988498E+00 -2.212681994E-02 1.457318477E-02 5.150681362E-03 1.141899033E-03 1.465165708E-02
 2.624949932E+00 1.113466382E+00 -2.225028723E-02 1.447009668E-02 5.270233843E-03 1.083005103E-03 1.466959063E-02
 2.618761301E+00 1.115729690E+00 -2.236966603E-02 1.437822822E-02 5.388692953E-03 1.021469827E-03 1.469326764E-02
 2.612572432E+00 1.117982864E+00 -2.249163575E-02 1.428660285E-02 5.507095717E-03 9.598301840E-04 1.471702103E-02
 2.606383801E+00 1.120205760E+00 -2.261013724E-02 1.419712696E-02 5.625314545E-03 8.977946709E-04 1.474197488E-02
 2.600194931E+00 1.122183323E+00 -2.272484452E-02 1.412200928E-02 5.742093083E-03 8.327417891E-04 1.477457676E-02
 2.594006300E+00 1.124152422E+00 -2.284191921E-02 1.404720172E-02 5.858851597E-03 7.676023524E-04 1.480731834E-02
 2.587817430E+00 1.126125574E+00 -2.295789123E-02 1.397225074E-02 5.975619424E-03 7.025032537E-04 1.483999472E-02
 2.581628561E+00 1.127888799E+00 -2.306881361E-02 1.391143538E-02 6.091193762E-03 6.344589638E-04 1.488060597E-02
 2.575439930E+00 1.129594088E+00 -2.318096533E-02 1.385433972E-02 6.206460763E-03 5.656700232E-04 1.492325775E-02
 2.569251060E+00 1.131299257E+00 -2.329311706E-02 1.379724499E-02 6.321727764E-03 4.968811409E-04 1.496591046E-02
 2.563062429E+00 1.132934690E+00 -2.340341173E-02 1.374546159E-02 6.436617579E-03 4.271432408E-04 1.501161885E-02
 2.556873560E+00 1.134393215E+00 -2.351169847E-02 1.370691881E-02 6.550577935E-03 3.550885012E-04 1.506489050E-02
 2.550684929E+00 1.135850906E+00 -2.362038754E-02 1.366840675E-02 6.664530840E-03 2.830346930E-04 1.511817239E-02
 2.544496059E+00 1.137308478E+00 -2.372907847E-02 1.362989470E-02 6.778483745E-03 2.109808847E-04 1.517145429E-02
 2.538307428E+00 1.138620973E+00 -2.383687720E-02 1.360325515E-02 6.891873199E-03 1.370306272E-04 1.523156930E-02
 2.532118559E+00 1.139851451E+00 -2.394111454E-02 1.358353626E-02 7.004909217E-03 6.178238255E-05 1.529583056E-02
 2.525929928E+00 1.141082048E+00 -2.404535189E-02 1.356381644E-02 7.117945235E-03 -1.346586214E-05 1.536009274E-02
 2.519741058E+00 1.142306089E+00 -2.415108867E-02 1.354459114E-02 7.230973803E-03 -8.867530414E-05 1.542454399E-02
 2.513552427E+00 1.143370867E+00 -2.425449900E-02 1.353869215E-02 7.343614940E-03 -1.658543188E-04 1.549686305E-02
 2.507363558E+00 1.144385219E+00 -2.435591258E-02 1.353704650E-02 7.456111722E-03 -2.437520161E-04 1.557177212E-02
 2.501174927E+00 1.145401239E+00 -2.445688844E-02 1.353527140E-02 7.568603847E-03 -3.216638579E-04 1.564663276E-02
 2.494986057E+00 1.146409869E+00 -2.455983870E-02 1.353407837E-02 7.681119721E-03 -3.995119478E-04 1.572171040E-02
 2.488797426E+00 1.147280574E+00 -2.465948649E-02 1.354425400E-02 7.793507073E-03 -4.792477121E-04 1.580359042E-02
 2.482608557E+00 1.148100138E+00 -2.475790493E-02 1.355865970E-02 7.905846462E-03 -5.596856936E-04 1.588800177E-02
 2.476419926E+00 1.148917079E+00 -2.485684305E-02 1.357319485E-02 8.018176071E-03 -6.400933489E-04 1.597244479E-02
 2.470231056E+00 1.149733186E+00 -2.495594323E-02 1.358777191E-02 8.130503818E-03 -7.204914582E-04 1.605689712E-02
 2.464042187E+00 1.150450230E+00 -2.505289763E-02 1.361033693E-02 8.242862299E-03 -8.022533730E-04 1.614609174E-02
 2.457853556E+00 1.151092649E+00 -2.514844388E-02 1.363888290E-02 8.355236612E-03 -8.850182639E-04 1.623881981E-02
 2.451664686E+00 1.151726484E+00 -2.524615452E-02 1.366790477E-02 8.467529900E-03 -9.676567861E-04 1.633162796E-02
 2.445476055E+00 1.152363658E+00 -2.534302697E-02 1.369674224E-02 8.579854853E-03 -1.050344203E-03 1.642440446E-02
 2.439287186E+00 1.152957439E+00 -2.543799207E-02 1.372930128E-02 8.692264557E-03 -1.133795711E-03 1.651945338E-02
 2.433098555E+00 1.153435946E+00 -2.553135157E-02 1.377141848E-02 8.804739453E-03 -1.218909165E-03 1.662005857E-02
 2.426909685E+00 1.153909564E+00 -2.562606521E-02 1.381384488E-02 8.917130530E-03 -1.303953002E-03 1.672072895E-02
 2.420721054E+00 1.154383302E+00 -2.572078072E-02 1.385627128E-02 9.029521607E-03 -1.388996723E-03 1.682139933E-02
 2.414532185E+00 1.154857874E+00 -2.581522055E-02 1.389863435E-02 9.141929448E-03 -1.474054763E-03 1.692205667E-02
 2.408343554E+00 1.155198932E+00 -2.590737864E-02 1.395307109E-02 9.254483506E-03 -1.561055076E-03 1.702987216E-02
 2.402154684E+00 1.155524611E+00 -2.599987388E-02 1.400879957E-02 9.366973303E-03 -1.648207079E-03 1.713838056E-02
 2.395966053E+00 1.155850172E+00 -2.609236166E-02 1.406452898E-02 9.479455650E-03 -1.735358266E-03 1.724688336E-02
 2.389777184E+00 1.156175733E+00 -2.618486062E-02 1.412026212E-02 9.591937996E-03 -1.822508872E-03 1.735538617E-02
 2.383588552E+00 1.156433821E+00 -2.627840266E-02 1.418215595E-02 9.704308584E-03 -1.910272520E-03 1.746737398E-02
 2.377399683E+00 1.156624079E+00 -2.636895142E-02 1.425058395E-02 9.816927835E-03 -1.998963067E-03 1.758338511E-02
 2.371211052E+00 1.156816602E+00 -2.645881474E-02 1.431885175E-02 9.929611348E-03 -2.087681321E-03 1.769935712E-02
 2.365022182E+00 1.157006979E+00 -2.654933743E-02 1.438727323E-02 1.004223432E-02 -2.176372800E-03 1.781536639E-02
 2.358833313E+00 1.157190681E+00 -2.664182708E-02 1.445615292E-02 1.015467290E-02 -2.264984883E-03 1.793149114E-02
 2.352644682E+00 1.157264352E+00 -2.673124149E-02 1.453530695E-02 1.026762277E-02 -2.354340861E-03 1.805395074E-02
 2.346455812E+00 1.157329440E+00 -2.682041563E-02 1.461526845E-02 1.038061175E-02 -2.443755278E-03 1.817690767E-02
 2.340267181E+00 1.157395124E+00 -2.690935321E-02 1.469518244E-02 1.049362961E-02 -2.533185296E-03 1.829986088E-02
 2.334078312E+00 1.157457709E+00 -2.699939907E-02 1.477532368E-02 1.060651615E-02 -2.622542670E-03 1.842284016E-02
 2.327889681E+00 1.157478690E+00 -2.708794177E-02 1.485916972E-02 1.071958430E-02 -2.711873036E-03 1.854819059E-02
 2.321700811E+00 1.157430053E+00 -2.717395499E-02 1.494923513E-02 1.083296072E-02 -2.801157767E-03 1.867752150E-02
 2.315512180E+00 1.157375693E+00 -2.726178989E-02 1.503968239E-02 1.094616018E-02 -2.890339820E-03 1.880693622E-02
 2.309323311E+00 1.157319665E+00 -2.735012211E-02 1.513023488E-02 1.105931029E-02 -2.979493700E-03 1.893637329E-02
 2.303134680E+00 1.157268167E+00 -2.743702009E-02 1.522048563E-02 1.117260102E-02 -3.068728605E-03 1.906574331E-02
 2.296945810E+00 1.157132745E+00 -2.752063610E-02 1.531727612E-02 1.128650550E-02 -3.157461993E-03 1.919976994E-02
 2.290757179E+00 1.156971693E+00 -2.760589495E-02 1.541589666E-02 1.140024327E-02 -3.245877801E-03 1.933485828E-02
 2.284568310E+00 1.156810641E+00 -2.769119851E-02 1.551452372E-02 1.151397452E-02 -3.334289882E-03 1.946994849E-02
 2.278379679E+00 1.156649590E+00 -2.777650394E-02 1.561315078E-02 1.162770670E-02 -3.422702197E-03 1.960503682E-02
 2.272190809E+00 1.156461000E+00 -2.786058187E-02 1.571345143E-02 1.174155902E-02 -3.510755720E-03 1.974139549E-02
 2.266002178E+00 1.156198382E+00 -2.794161066E-02 1.581824757E-02 1.185565162E-02 -3.597791540E-03 1.988110691E-02
 2.259813309E+00 1.155935645E+00 -2.802263759E-02 1.592304371E-02 1.196974423E-02 -3.684827592E-03 2.002081834E-02
 2.253624439E+00 1.155672908E+00 -2.810366638E-02 1.602783985E-02 1.208383683E-02 -3.771863412E-03 2.016052790E-02
 2.247435808E+00 1.155406713E+00 -2.818596177E-02 1.613279991E-02 1.219773851E-02 -3.858745098E-03 2.030020580E-02
 2.241246939E+00 1.155068040E+00 -2.826603875E-02 1.624228619E-02 1.231223997E-02 -3.944593482E-03 2.044323646E-02
 2.235058308E+00 1.154711843E+00 -2.834447287E-02 1.635289937E-02 1.242708508E-02 -4.030288197E-03 2.058726363E-02
 2.228869438E+00 1.154357791E+00 -2.842228673E-02 1.646339707E-02 1.254204102E-02 -4.116075113E-03 2.073130943E-02
 2.222680807E+00 1.153996944E+00 -2.850211971E-02 1.657426730E-02 1.265663560E-02 -4.201562144E-03 2.087528631E-02
 2.216491938E+00 1.153607965E+00 -2.858040854E-02 1.668714173E-02 1.277132519E-02 -4.286474083E-03 2.102044784E-02
 2.210303307E+00 1.153168797E+00 -2.865568735E-02 1.680361666E-02 1.288622152E-02 -4.370373208E-03 2.116776630E-02
 2.204114437E+00 1.152727962E+00 -2.873173542E-02 1.692026667E-02 1.300097257E-02 -4.454159178E-03 2.131505311E-02
 2.197925806E+00 1.152286887E+00 -2.880788781E-02 1.703694277E-02 1.311570406E-02 -4.537929781E-03 2.146233618E-02
 2.191736937E+00 1.151844144E+00 -2.888382971E-02 1.715373062E-02 1.323046908E-02 -4.621681757E-03 2.160970122E-02
 2.185548306E+00 1.151334643E+00 -2.895634808E-02 1.727555878E-02 1.334567554E-02 -4.704160616E-03 2.175991237E-02
 2.179359436E+00 1.150820017E+00 -2.903060429E-02 1.739772037E-02 1.346045826E-02 -4.786326084E-03 2.190993913E-02
 2.173170805E+00 1.150304556E+00 -2.910515107E-02 1.751993783E-02 1.357516926E-02 -4.868438933E-03 2.205993235E-02
 2.166981936E+00 1.149790883E+00 -2.917909622E-02 1.764203981E-02 1.369002741E-02 -4.950660281E-03 2.220999077E-02
 2.160793304E+00 1.149233103E+00 -2.924947627E-02 1.777177118E-02 1.380668953E-02 -5.031803157E-03 2.236649767E-02
 2.154604435E+00 1.148663163E+00 -2.932029776E-02 1.790344529E-02 1.392345689E-02 -5.112468265E-03 2.252433449E-02
 2.148415804E+00 1.148092985E+00 -2.939152345E-02 1.803515293E-02 1.404019073E-02 -5.193180405E-03 2.268216014E-02
 2.142226934E+00 1.147522807E+00 -2.946306393E-02 1.816688851E-02 1.415689755E-02 -5.273929331E-03 2.283997647E-02
 2.136038065E+00 1.146937370E+00 -2.953470312E-02 1.829914190E-02 1.427262556E-02 -5.353620742E-03 2.299732901E-02
 2.129849434E+00 1.146319270E+00 -2.960287221E-02 1.843215898E-02 1.438692398E-02 -5.431419238E-03 2.315403894E-02
 2.123660564E+00 1.145702362E+00 -2.967041731E-02 1.856515743E-02 1.450140588E-02 -5.509356502E-03 2.331087552E-02
 2.117471933E+00 1.145085454E+00 -2.973796427E-02 1.869815774E-02 1.461588684E-02 -5.587294232E-03 2.346771210E-02
 2.111283064E+00 1.144465208E+00 -2.980729938E-02 1.883120462E-02 1.472984441E-02 -5.664832424E-03 2.362418734E-02
 2.105094433E+00 1.143833041E+00 -2.987516299E-02 1.896370947E-02 1.484319009E-02 -5.740924273E-03 2.378019132E-02
 2.098905563E+00 1.143179893E+00 -2.993986756E-02 1.909520663E-02 1.495553553E-02 -5.814443342E-03 2.393540926E-02
 2.092716932E+00 1.142526746E+00 -3.000457212E-02 1.922670193E-02 1.506788097E-02 -5.887962412E-03 2.409062907E-02
 2.086528063E+00 1.141873837E+00 -3.007048927E-02 1.935801469E-02 1.517981105E-02 -5.961103830E-03 2.424545027E-02
 2.080339432E+00 1.141220808E+00 -3.013603017E-02 1.948938332E-02 1.529186964E-02 -6.034362596E-03 2.440039441E-02
 2.074150562E+00 1.140560269E+00 -3.019959107E-02 1.961957850E-02 1.540379412E-02 -6.106262561E-03 2.455490641E-02
 2.067961931E+00 1.139885426E+00 -3.025948815E-02 1.974750310E-02 1.551542804E-02 -6.175536197E-03 2.470854670E-02
 2.061773062E+00 1.139212012E+00 -3.032111935E-02 1.987493411E-02 1.562644169E-02 -6.244145334E-03 2.486145869E-02
 2.055584431E+00 1.138538718E+00 -3.038275056E-02 2.000236511E-02 1.573745348E-02 -6.312754005E-03 2.501436882E-02
 2.049395561E+00 1.137865424E+00 -3.044438362E-02 2.012979612E-02 1.584846713E-02 -6.381363142E-03 2.516728081E-02
 2.043206930E+00 1.137188077E+00 -3.050432727E-02 2.025588043E-02 1.595935225E-02 -6.448754109E-03 2.531948499E-02
 2.037018061E+00 1.136500716E+00 -3.056157753E-02 2.037756331E-02 1.606899127E-02 -6.511819549E-03 2.546867728E-02
 2.030829191E+00 1.135812998E+00 -3.061867505E-02 2.049922571E-02 1.617853530E-02 -6.574742962E-03 2.561780438E-02
 2.024640560E+00 1.135125279E+00 -3.067577258E-02 2.062088810E-02 1.628807932E-02 -6.637666374E-03 2.576693147E-02
 2.018451691E+00 1.134437680E+00 -3.073316067E-02 2.074245363E-02 1.639751904E-02 -6.700473838E-03 2.591592260E-02
 2.012263060E+00 1.133750439E+00 -3.079151548E-02 2.086276002E-02 1.650629193E-02 -6.762065459E-03 2.606362663E-02
 2.006074190E+00 1.133054972E+00 -3.084485978E-02 2.097796649E-02 1.661451161E-02 -6.819702219E-03 2.620766684E-02
 1.999885559E+00 1.132359385E+00 -3.089800850E-02 2.109322324E-02 1.672281325E-02 -6.877410691E-03 2.635180391E-02
 1.993696809E+00 1.131663799E+00 -3.095060773E-02 2.120862156E-02 1.683134586E-02 -6.935323589E-03 2.649622411E-02
 1.987508059E+00 1.130968571E+00 -3.100490756E-02 2.132358402E-02 1.693916135E-02 -6.992605049E-03 2.663977444E-02
 1.981319308E+00 1.130273223E+00 -3.105920739E-02 2.143854834E-02 1.704697497E-02 -7.049886510E-03 2.678332478E-02
 1.975130439E+00 1.129569769E+00 -3.110929765E-02 2.154906094E-02 1.715316437E-02 -7.102730684E-03 2.692267485E-02
 1.968941689E+00 1.128865600E+00 -3.115927987E-02 2.165907063E-02 1.725901477E-02 -7.154988125E-03 2.706142887E-02
 1.962752938E+00 1.128163218E+00 -3.121095710E-02 2.176884562E-02 1.736398973E-02 -7.206564769E-03 2.719932236E-02
 1.956564188E+00 1.127460718E+00 -3.126263246E-02 2.187862061E-02 1.746896468E-02 -7.258141413E-03 2.733721770E-02
 1.950375438E+00 1.126757741E+00 -3.131374717E-02 2.198847197E-02 1.757423021E-02 -7.309944369E-03 2.747539617E-02
 1.944186687E+00 1.126053810E+00 -3.136096895E-02 2.209559456E-02 1.767792739E-02 -7.358572911E-03 2.761086449E-02
 1.937997937E+00 1.125351906E+00 -3.140750900E-02 2.220080979E-02 1.777952164E-02 -7.404375821E-03 2.774377912E-02
 1.931809187E+00 1.124649525E+00 -3.145424649E-02 2.230606973E-02 1.788118109E-02 -7.450459991E-03 2.787672915E-02
 1.925620437E+00 1.123946786E+00 -3.150109574E-02 2.241135575E-02 1.798287779E-02 -7.496696431E-03 2.800970152E-02
 1.919431686E+00 1.123244166E+00 -3.154809028E-02 2.251661755E-02 1.808445901E-02 -7.542854175E-03 2.814258821E-02
 1.913242936E+00 1.122543216E+00 -3.159509599E-02 2.262032032E-02 1.818371564E-02 -7.586647291E-03 2.827351354E-02
 1.907054186E+00 1.121842623E+00 -3.163787350E-02 2.272017300E-02 1.827942021E-02 -7.625768892E-03 2.840105072E-02
 1.900865436E+00 1.121141195E+00 -3.168025240E-02 2.282012813E-02 1.837554760E-02 -7.665142417E-03 2.852882445E-02
 1.894676685E+00 1.120439291E+00 -3.172237426E-02 2.292015217E-02 1.847195253E-02 -7.704681717E-03 2.865675464E-02
 1.888487935E+00 1.119740129E+00 -3.176586702E-02 2.301981673E-02 1.856689341E-02 -7.743347902E-03 2.878386155E-02
 1.882299185E+00 1.119040966E+00 -3.180935979E-02 2.311948314E-02 1.866183430E-02 -7.782014087E-03 2.891097032E-02
 1.876110435E+00 1.118343830E+00 -3.184742853E-02 2.321428061E-02 1.875132695E-02 -7.815495133E-03 2.903406508E-02
 1.869921684E+00 1.117647171E+00 -3.188432008E-02 2.330802381E-02 1.883963868E-02 -7.847854868E-03 2.915628999E-02
 1.863732815E+00 1.116954088E+00 -3.192267567E-02 2.340146899E-02 1.892617159E-02 -7.879397832E-03 2.927775308E-02
 1.857544065E+00 1.116261363E+00 -3.196110576E-02 2.349490114E-02 1.901262067E-02 -7.910901681E-03 2.939918078E-02
 1.851355314E+00 1.115568042E+00 -3.199934587E-02 2.358837053E-02 1.909929514E-02 -7.942509837E-03 2.952070534E-02
 1.845166564E+00 1.114874601E+00 -3.203524277E-02 2.368051000E-02 1.918397099E-02 -7.972516119E-03 2.964121103E-02
 1.838977814E+00 1.114186287E+00 -3.206853196E-02 2.376946621E-02 1.926090568E-02 -7.997667417E-03 2.975829877E-02
