##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 1   (Re = 700, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.924930334E+00 6.953135729E-01 3.555732314E-03 1.551585644E-02 4.200762196E-04 1.310875174E-03 1.112234034E-02
 2.920566320E+00 7.103266716E-01 3.872293746E-03 1.592561789E-02 4.664084699E-04 1.389550627E-03 1.143522281E-02
 2.916202068E+00 7.246388197E-01 4.199076910E-03 1.629578322E-02 5.151059013E-04 1.465579029E-03 1.172362454E-02
 2.911838055E+00 7.382783890E-01 4.535042681E-03 1.662864722E-02 5.660392344E-04 1.538677607E-03 1.198889595E-02
 2.907474041E+00 7.512730956E-01 4.879059270E-03 1.692671143E-02 6.190488930E-04 1.608619466E-03 1.223250851E-02
 2.903110027E+00 7.636636496E-01 5.232257303E-03 1.719330065E-02 6.740278332E-04 1.675392152E-03 1.245642547E-02
 2.898745775E+00 7.755019665E-01 5.590391345E-03 1.743072644E-02 7.308557397E-04 1.738907769E-03 1.266224217E-02
 2.894381762E+00 7.868191600E-01 5.954142194E-03 1.764186099E-02 7.893834845E-04 1.799214398E-03 1.285163220E-02
 2.890017748E+00 7.975838780E-01 6.324014161E-03 1.782565936E-02 8.497859235E-04 1.855880138E-03 1.302397158E-02
 2.885653734E+00 8.078278899E-01 6.699636579E-03 1.798452251E-02 9.120343602E-04 1.908860402E-03 1.318077371E-02
 2.881289482E+00 8.176529408E-01 7.081161253E-03 1.812477596E-02 9.756388608E-04 1.958823297E-03 1.332583465E-02
 2.876925468E+00 8.271037936E-01 7.463982329E-03 1.824763604E-02 1.040513511E-03 2.005840652E-03 1.346014440E-02
 2.872561455E+00 8.361451626E-01 7.850243710E-03 1.835253090E-02 1.106758951E-03 2.049604431E-03 1.358325779E-02
 2.868197441E+00 8.447369337E-01 8.239899762E-03 1.843836904E-02 1.174500561E-03 2.089580754E-03 1.369453873E-02
 2.863833189E+00 8.530396223E-01 8.633636869E-03 1.851279661E-02 1.243164530E-03 2.127096523E-03 1.379866991E-02
 2.859469175E+00 8.610844016E-01 9.026938118E-03 1.857614890E-02 1.312715700E-03 2.162236487E-03 1.389606390E-02
 2.855105162E+00 8.686746359E-01 9.422208183E-03 1.862171292E-02 1.383626717E-03 2.193153370E-03 1.398248971E-02
 2.850741148E+00 8.760485649E-01 9.820480831E-03 1.865942962E-02 1.455167658E-03 2.222007141E-03 1.406405121E-02
 2.846376896E+00 8.832174540E-01 1.021735836E-02 1.868880913E-02 1.527381013E-03 2.248758916E-03 1.414062269E-02
 2.842012882E+00 8.900018930E-01 1.061477419E-02 1.870384999E-02 1.600645250E-03 2.271515783E-03 1.420851052E-02
 2.837648869E+00 8.966307640E-01 1.101431996E-02 1.871364005E-02 1.674244879E-03 2.292658435E-03 1.427316200E-02
 2.833284855E+00 9.030241966E-01 1.141140983E-02 1.871453971E-02 1.748445211E-03 2.311189659E-03 1.433252450E-02
 2.828920603E+00 9.091686606E-01 1.181063335E-02 1.870634221E-02 1.823198516E-03 2.326857531E-03 1.438640151E-02
 2.824556589E+00 9.152017832E-01 1.220756304E-02 1.869366318E-02 1.898263698E-03 2.341150772E-03 1.443768013E-02
 2.820192575E+00 9.209358692E-01 1.260303799E-02 1.867101714E-02 1.973901410E-03 2.351782518E-03 1.448316406E-02
 2.815828562E+00 9.265621305E-01 1.300027780E-02 1.864480600E-02 2.049677772E-03 2.361046150E-03 1.452652831E-02
 2.811464310E+00 9.320021272E-01 1.339446474E-02 1.861168817E-02 2.125849947E-03 2.367828740E-03 1.456593350E-02
 2.807100296E+00 9.372719526E-01 1.378921140E-02 1.857304014E-02 2.202124335E-03 2.372324001E-03 1.460205205E-02
 2.802736282E+00 9.424269199E-01 1.418054756E-02 1.853026636E-02 2.278580097E-03 2.375220647E-03 1.463580504E-02
 2.798372269E+00 9.473822713E-01 1.457207091E-02 1.848089136E-02 2.355146687E-03 2.375238109E-03 1.466571074E-02
 2.794008017E+00 9.522719979E-01 1.496062055E-02 1.842910424E-02 2.431848785E-03 2.374283038E-03 1.469427161E-02
 2.789644003E+00 9.569481015E-01 1.534840371E-02 1.837063581E-02 2.508495469E-03 2.370119328E-03 1.471888740E-02
 2.785279989E+00 9.615819454E-01 1.573331654E-02 1.831066050E-02 2.585235285E-03 2.365305787E-03 1.474266965E-02
 2.780915976E+00 9.660107493E-01 1.611695439E-02 1.824457571E-02 2.661800943E-03 2.357300138E-03 1.476280671E-02
 2.776551723E+00 9.703993797E-01 1.649759710E-02 1.817716844E-02 2.738442039E-03 2.348669805E-03 1.478220709E-02
 2.772187710E+00 9.746162891E-01 1.687750593E-02 1.810483262E-02 2.814912237E-03 2.337144688E-03 1.479867473E-02
 2.767823696E+00 9.787783623E-01 1.725423336E-02 1.803078502E-02 2.891471842E-03 2.324694069E-03 1.481419150E-02
 2.763459682E+00 9.828065634E-01 1.763014309E-02 1.795350388E-02 2.967725042E-03 2.309992211E-03 1.482765004E-02
 2.759095430E+00 9.867435694E-01 1.800178364E-02 1.787389070E-02 3.043968696E-03 2.293768106E-03 1.483971812E-02
 2.754731417E+00 9.906080961E-01 1.837391965E-02 1.779275760E-02 3.119978122E-03 2.276243176E-03 1.485076360E-02
 2.750367403E+00 9.943327308E-01 1.874060556E-02 1.770855114E-02 3.195901867E-03 2.256256528E-03 1.485990547E-02
 2.746003389E+00 9.980577230E-01 1.910944097E-02 1.762438565E-02 3.271692898E-03 2.236255445E-03 1.486901753E-02
 2.741639137E+00 1.001579523E+00 1.947311312E-02 1.753668860E-02 3.347141203E-03 2.212541876E-03 1.487574819E-02
 2.737275124E+00 1.005099297E+00 1.983464137E-02 1.744895801E-02 3.422731301E-03 2.188812476E-03 1.488251146E-02
 2.732911110E+00 1.008507609E+00 2.019500546E-02 1.735995896E-02 3.497921163E-03 2.162993653E-03 1.488820091E-02
 2.728547096E+00 1.011828542E+00 2.055074833E-02 1.727001369E-02 3.573060036E-03 2.135586226E-03 1.489317417E-02
 2.724182844E+00 1.015144587E+00 2.090841345E-02 1.717999950E-02 3.648040816E-03 2.108053537E-03 1.489804126E-02
 2.719818830E+00 1.018274546E+00 2.126048133E-02 1.708896644E-02 3.722622758E-03 2.077032113E-03 1.490178052E-02
 2.715454817E+00 1.021401644E+00 2.161051705E-02 1.699799113E-02 3.797363490E-03 2.045982983E-03 1.490560453E-02
 2.711090803E+00 1.024456501E+00 2.196022496E-02 1.690699160E-02 3.871804336E-03 2.013506833E-03 1.490912028E-02
 2.706726551E+00 1.027398944E+00 2.230528370E-02 1.681610383E-02 3.946143202E-03 1.978871413E-03 1.491237432E-02
 2.702362537E+00 1.030342221E+00 2.265077829E-02 1.672519185E-02 4.020443186E-03 1.944244839E-03 1.491560414E-02
 2.697998524E+00 1.033161521E+00 2.299280837E-02 1.663514413E-02 4.094414879E-03 1.907312078E-03 1.491883118E-02
 2.693634510E+00 1.035914779E+00 2.333078347E-02 1.654570736E-02 4.168420099E-03 1.869183965E-03 1.492221653E-02
 2.689270258E+00 1.038671732E+00 2.367071435E-02 1.645610854E-02 4.242261406E-03 1.831096830E-03 1.492546499E-02
 2.684906244E+00 1.041283607E+00 2.400580049E-02 1.636836864E-02 4.315940663E-03 1.790191047E-03 1.492925733E-02
 2.680542231E+00 1.043859720E+00 2.433805726E-02 1.628122479E-02 4.389774986E-03 1.748607261E-03 1.493333466E-02
 2.676178217E+00 1.046439767E+00 2.467207983E-02 1.619389281E-02 4.463418853E-03 1.707084011E-03 1.493724715E-02
 2.671813965E+00 1.048867941E+00 2.500093170E-02 1.610937156E-02 4.536943976E-03 1.662676106E-03 1.494223531E-02
 2.667449951E+00 1.051266909E+00 2.532712556E-02 1.602553949E-02 4.610625561E-03 1.617752830E-03 1.494757645E-02
 2.663085938E+00 1.053671002E+00 2.565515414E-02 1.594146527E-02 4.684132058E-03 1.572887064E-03 1.495273504E-02
 2.658721924E+00 1.055942059E+00 2.597843297E-02 1.586065441E-02 4.757620394E-03 1.525464468E-03 1.495934650E-02
 2.654357672E+00 1.058173895E+00 2.629874647E-02 1.578096487E-02 4.831294995E-03 1.477291109E-03 1.496654470E-02
 2.649993658E+00 1.060409784E+00 2.662076615E-02 1.570101641E-02 4.904779140E-03 1.429192373E-03 1.497354079E-02
 2.645629644E+00 1.062546253E+00 2.693924680E-02 1.562409382E-02 4.978292622E-03 1.379192225E-03 1.498203725E-02
 2.641265631E+00 1.064614534E+00 2.725477144E-02 1.554929838E-02 5.051893182E-03 1.327892300E-03 1.499161962E-02
 2.636901379E+00 1.066681147E+00 2.756980807E-02 1.547459420E-02 5.125549156E-03 1.276566880E-03 1.500127092E-02
 2.632537365E+00 1.068705201E+00 2.788425609E-02 1.540144254E-02 5.199127365E-03 1.224418869E-03 1.501172408E-02
 2.628173351E+00 1.070614576E+00 2.819454670E-02 1.533266529E-02 5.272815470E-03 1.170078875E-03 1.502455771E-02
 2.623809338E+00 1.072518826E+00 2.850313298E-02 1.526425220E-02 5.346682854E-03 1.115642372E-03 1.503766887E-02
 2.619445086E+00 1.074428082E+00 2.881341986E-02 1.519547589E-02 5.420371890E-03 1.061302028E-03 1.505050343E-02
 2.615081072E+00 1.076204896E+00 2.911886945E-02 1.513279416E-02 5.494181532E-03 1.004388323E-03 1.506688725E-02
 2.610717058E+00 1.077953935E+00 2.942233533E-02 1.507150009E-02 5.568122491E-03 9.469317156E-04 1.508412883E-02
 2.606353045E+00 1.079704523E+00 2.972627245E-02 1.501008775E-02 5.642016418E-03 8.895063656E-04 1.510128099E-02
 2.601988792E+00 1.081416011E+00 3.002936766E-02 1.495083701E-02 5.715935491E-03 8.313185535E-04 1.511975192E-02
 2.597624779E+00 1.083019257E+00 3.032858297E-02 1.489770412E-02 5.790083669E-03 7.710076170E-04 1.514202170E-02
 2.593260765E+00 1.084616184E+00 3.062600456E-02 1.484508626E-02 5.864387844E-03 7.105810218E-04 1.516467519E-02
 2.588896751E+00 1.086219430E+00 3.092521615E-02 1.479195524E-02 5.938536022E-03 6.502698525E-04 1.518694591E-02
 2.584532499E+00 1.087740064E+00 3.122125007E-02 1.474428270E-02 6.012761965E-03 5.883657723E-04 1.521264110E-02
 2.580168486E+00 1.089198589E+00 3.151489794E-02 1.470071077E-02 6.087045651E-03 5.252652336E-04 1.524090767E-02
 2.575804472E+00 1.090651512E+00 3.180665895E-02 1.465769671E-02 6.161476020E-03 4.620378604E-04 1.526958868E-02
 2.571440458E+00 1.092110038E+00 3.210030124E-02 1.461412571E-02 6.235760171E-03 3.989370889E-04 1.529785618E-02
 2.567076206E+00 1.093469381E+00 3.239035234E-02 1.457826607E-02 6.310361903E-03 3.340032999E-04 1.533111930E-02
 2.562712193E+00 1.094791412E+00 3.267905116E-02 1.454530377E-02 6.385083310E-03 2.683810599E-04 1.536625810E-02
 2.558348179E+00 1.096107841E+00 3.296574578E-02 1.451294031E-02 6.459936500E-03 2.026531438E-04 1.540182624E-02
 2.553983927E+00 1.097429872E+00 3.325444460E-02 1.447997894E-02 6.534657907E-03 1.370307291E-04 1.543696597E-02
 2.549619913E+00 1.098652244E+00 3.353943303E-02 1.445519831E-02 6.609569304E-03 6.963837222E-05 1.547736581E-02
 2.545255899E+00 1.099839568E+00 3.382311389E-02 1.443329081E-02 6.684547756E-03 1.624331730E-06 1.551961340E-02
 2.540891886E+00 1.101021886E+00 3.410464898E-02 1.441195887E-02 6.759651005E-03 -6.650042633E-05 1.556227356E-02
 2.536527634E+00 1.102209210E+00 3.438832611E-02 1.439005136E-02 6.834629457E-03 -1.345145865E-04 1.560452115E-02
 2.532163620E+00 1.103319883E+00 3.466944396E-02 1.437530573E-02 6.910015829E-03 -2.036795049E-04 1.565146446E-02
 2.527799606E+00 1.104380369E+00 3.494888544E-02 1.436523721E-02 6.985669024E-03 -2.735962917E-04 1.570147462E-02
 2.523435593E+00 1.105435014E+00 3.522595391E-02 1.435572561E-02 7.061424199E-03 -3.435729886E-04 1.575187035E-02
 2.519071341E+00 1.106495500E+00 3.550539538E-02 1.434565801E-02 7.137077395E-03 -4.134898190E-04 1.580188051E-02
 2.514707327E+00 1.107517004E+00 3.578339517E-02 1.433927566E-02 7.212886587E-03 -4.840037727E-04 1.585428976E-02
 2.510343313E+00 1.108453870E+00 3.605826199E-02 1.434089709E-02 7.289033383E-03 -5.558141856E-04 1.591190509E-02
 2.505979300E+00 1.109387875E+00 3.633142635E-02 1.434283238E-02 7.365257945E-03 -6.276892964E-04 1.596975699E-02
 2.501615047E+00 1.110323429E+00 3.660545498E-02 1.434460841E-02 7.441443391E-03 -6.995315780E-04 1.602748968E-02
 2.497251034E+00 1.111260295E+00 3.688032180E-02 1.434622984E-02 7.517590187E-03 -7.713420200E-04 1.608510502E-02
 2.492887020E+00 1.112093687E+00 3.715218231E-02 1.435597427E-02 7.593947463E-03 -8.440633537E-04 1.614748314E-02
 2.488523006E+00 1.112911105E+00 3.742358088E-02 1.436697319E-02 7.670337334E-03 -9.169252007E-04 1.621059515E-02
 2.484158754E+00 1.113724828E+00 3.769220039E-02 1.437836327E-02 7.746859919E-03 -9.898449061E-04 1.627404243E-02
 2.479794741E+00 1.114542127E+00 3.796358407E-02 1.438936312E-02 7.823250256E-03 -1.062706928E-03 1.633715443E-02
 2.475430727E+00 1.115298510E+00 3.823336214E-02 1.440745313E-02 7.900578901E-03 -1.136449049E-03 1.640550978E-02
 2.471066713E+00 1.116015315E+00 3.850210086E-02 1.443014294E-02 7.978516631E-03 -1.210761839E-03 1.647726260E-02
 2.466702461E+00 1.116728067E+00 3.876829520E-02 1.445312891E-02 8.056581952E-03 -1.285154489E-03 1.654928178E-02
 2.462338448E+00 1.117444873E+00 3.903701156E-02 1.447582059E-02 8.134520613E-03 -1.359467860E-03 1.662103832E-02
 2.457974434E+00 1.118104577E+00 3.930347413E-02 1.450413372E-02 8.213042282E-03 -1.434235950E-03 1.669666730E-02
 2.453610420E+00 1.118728518E+00 3.956852108E-02 1.453597192E-02 8.291930892E-03 -1.509288908E-03 1.677472331E-02
 2.449246168E+00 1.119349718E+00 3.983077034E-02 1.456806157E-02 8.370981552E-03 -1.584421378E-03 1.685303450E-02
 2.444882154E+00 1.119973660E+00 4.009579495E-02 1.459990162E-02 8.449871093E-03 -1.659475034E-03 1.693109237E-02
 2.440518141E+00 1.120543003E+00 4.035970941E-02 1.463684160E-02 8.529577404E-03 -1.735007856E-03 1.701278239E-02
 2.436154127E+00 1.121079087E+00 4.062294215E-02 1.467688382E-02 8.609780110E-03 -1.810832298E-03 1.709668152E-02
 2.431789875E+00 1.121612072E+00 4.088341445E-02 1.471712999E-02 8.690156043E-03 -1.886734972E-03 1.718079485E-02
 2.427425861E+00 1.122148156E+00 4.114662483E-02 1.475717407E-02 8.770360611E-03 -1.962559996E-03 1.726469584E-02
 2.423061848E+00 1.122631669E+00 4.140827060E-02 1.480197534E-02 8.851320483E-03 -2.038647654E-03 1.735195890E-02
 2.418697834E+00 1.123083949E+00 4.166898131E-02 1.484961435E-02 8.932730183E-03 -2.114892006E-03 1.744122989E-02
 2.414333582E+00 1.123533845E+00 4.192670435E-02 1.489741355E-02 9.014335461E-03 -2.191200154E-03 1.753068157E-02
 2.409969568E+00 1.123986006E+00 4.218738899E-02 1.494505443E-02 9.095747024E-03 -2.267444972E-03 1.761995442E-02
 2.405605555E+00 1.124390006E+00 4.244710505E-02 1.499707997E-02 9.178132750E-03 -2.343933098E-03 1.771247014E-02
 2.401241541E+00 1.124765873E+00 4.270625487E-02 1.505167224E-02 9.261088446E-03 -2.420563949E-03 1.780688390E-02
 2.396877289E+00 1.125138283E+00 4.296245053E-02 1.510639768E-02 9.344276972E-03 -2.497274429E-03 1.790146343E-02
 2.392513275E+00 1.125514030E+00 4.322157428E-02 1.516099088E-02 9.427235462E-03 -2.573905978E-03 1.799587905E-02
 2.388149261E+00 1.125843167E+00 4.347952455E-02 1.521967538E-02 9.511096403E-03 -2.650662092E-03 1.809334569E-02
 2.383785248E+00 1.126145244E+00 4.373679310E-02 1.528073475E-02 9.595481679E-03 -2.727490850E-03 1.819258183E-02
 2.379420996E+00 1.126444459E+00 4.399081692E-02 1.534188725E-02 9.680091403E-03 -2.804380609E-03 1.829193719E-02
 2.375056982E+00 1.126746535E+00 4.424805567E-02 1.540294662E-02 9.764478542E-03 -2.881209599E-03 1.839117520E-02
 2.370692968E+00 1.127003193E+00 4.450424388E-02 1.546781790E-02 9.849924594E-03 -2.958236495E-03 1.849335060E-02
 2.366328955E+00 1.127233744E+00 4.475982487E-02 1.553488523E-02 9.935981594E-03 -3.035377013E-03 1.859721728E-02
 2.361964703E+00 1.127460837E+00 4.501214623E-02 1.560205035E-02 1.002230681E-02 -3.112629522E-03 1.870120503E-02
 2.357600689E+00 1.127691507E+00 4.526769742E-02 1.566911861E-02 1.010836568E-02 -3.189771203E-03 1.880507357E-02
 2.353236675E+00 1.127880931E+00 4.552217200E-02 1.573976129E-02 1.019541733E-02 -3.267168300E-03 1.891165227E-02
 2.348872662E+00 1.128046632E+00 4.577602074E-02 1.581247710E-02 1.028304547E-02 -3.344713477E-03 1.901980489E-02
 2.344508410E+00 1.128208637E+00 4.602631554E-02 1.588524692E-02 1.037093531E-02 -3.422375303E-03 1.912800409E-02
 2.340144396E+00 1.128374219E+00 4.628013447E-02 1.595796272E-02 1.045856532E-02 -3.499921644E-03 1.923615672E-02
 2.335780382E+00 1.128498912E+00 4.653280228E-02 1.603415981E-02 1.054732315E-02 -3.577855416E-03 1.934693009E-02
 2.331416368E+00 1.128599524E+00 4.678479955E-02 1.611239091E-02 1.063674130E-02 -3.656015499E-03 1.945923641E-02
 2.327052116E+00 1.128696442E+00 4.703311995E-02 1.619071886E-02 1.072643977E-02 -3.734337166E-03 1.957160234E-02
 2.322688103E+00 1.128797174E+00 4.728508741E-02 1.626895182E-02 1.081585977E-02 -3.812498646E-03 1.968390867E-02
 2.318324089E+00 1.128859520E+00 4.753593728E-02 1.635063440E-02 1.090632286E-02 -3.891100641E-03 1.979878731E-02
 2.313960075E+00 1.128898978E+00 4.778612033E-02 1.643437333E-02 1.099740714E-02 -3.969964571E-03 1.991519891E-02
 2.309595823E+00 1.128935575E+00 4.803240299E-02 1.651827060E-02 1.108880993E-02 -4.049027339E-03 2.003170922E-02
 2.305231810E+00 1.128975034E+00 4.828255251E-02 1.660200953E-02 1.117989607E-02 -4.127893131E-03 2.014811896E-02
 2.300867796E+00 1.128978133E+00 4.853144661E-02 1.668930054E-02 1.127213333E-02 -4.207271151E-03 2.026727982E-02
 2.296503782E+00 1.128958941E+00 4.877957702E-02 1.677874476E-02 1.136506721E-02 -4.286960699E-03 2.038810588E-02
 2.292139530E+00 1.128936052E+00 4.902354255E-02 1.686839759E-02 1.145829540E-02 -4.366846289E-03 2.050906792E-02
 2.287775517E+00 1.128916860E+00 4.927163944E-02 1.695784368E-02 1.155123208E-02 -4.446537700E-03 2.062989585E-02
 2.283411503E+00 1.128862500E+00 4.951865599E-02 1.705089770E-02 1.164522115E-02 -4.526700359E-03 2.075363882E-02
 2.279047489E+00 1.128785968E+00 4.976500198E-02 1.714620925E-02 1.173986960E-02 -4.607158713E-03 2.087920718E-02
 2.274683237E+00 1.128705621E+00 5.000703782E-02 1.724182442E-02 1.183489058E-02 -4.687836859E-03 2.100504935E-02
 2.270319223E+00 1.128629088E+00 5.025334284E-02 1.733713783E-02 1.192954183E-02 -4.768296611E-03 2.113061957E-02
 2.265955210E+00 1.128521681E+00 5.049857125E-02 1.743603498E-02 1.202542521E-02 -4.849222489E-03 2.125932463E-02
 2.261591196E+00 1.128394127E+00 5.074308813E-02 1.753725298E-02 1.212210767E-02 -4.930449650E-03 2.139006183E-02
 2.257226944E+00 1.128263593E+00 5.098307505E-02 1.763873547E-02 1.221916359E-02 -5.011835136E-03 2.152106725E-02
 2.252862930E+00 1.128136158E+00 5.122756213E-02 1.773995720E-02 1.231584791E-02 -5.093063693E-03 2.165180631E-02
 2.248498917E+00 1.127979636E+00 5.147145316E-02 1.784446836E-02 1.241371594E-02 -5.174644291E-03 2.178557590E-02
 2.244134903E+00 1.127803564E+00 5.171490833E-02 1.795121282E-02 1.251238864E-02 -5.256465171E-03 2.192140557E-02
 2.239770651E+00 1.127623439E+00 5.195367709E-02 1.805814728E-02 1.261149626E-02 -5.338418297E-03 2.205748297E-02
 2.235406637E+00 1.127447248E+00 5.219712108E-02 1.816489175E-02 1.271017082E-02 -5.420239177E-03 2.219331078E-02
 2.231042624E+00 1.127246499E+00 5.243993551E-02 1.827450097E-02 1.281019021E-02 -5.502396263E-03 2.233196795E-02
 2.226678610E+00 1.127028108E+00 5.268225074E-02 1.838614792E-02 1.291117352E-02 -5.584792700E-03 2.247263491E-02
 2.222314358E+00 1.126807928E+00 5.291984603E-02 1.849776506E-02 1.301263552E-02 -5.667272490E-03 2.261342295E-02
 2.217950344E+00 1.126589537E+00 5.316216871E-02 1.860941015E-02 1.311361790E-02 -5.749668926E-03 2.275408991E-02
 2.213586330E+00 1.126347899E+00 5.340434238E-02 1.872326434E-02 1.321572158E-02 -5.832287483E-03 2.289711125E-02
 2.209222317E+00 1.126088500E+00 5.364632979E-02 1.883877255E-02 1.331867836E-02 -5.915074144E-03 2.304190770E-02
 2.204858065E+00 1.125826359E+00 5.388331041E-02 1.895402744E-02 1.342212595E-02 -5.997915287E-03 2.318666689E-02
 2.200494051E+00 1.125567079E+00 5.412532389E-02 1.906953752E-02 1.352507994E-02 -6.080701482E-03 2.333146334E-02
 2.196130037E+00 1.125287771E+00 5.436709151E-02 1.918687671E-02 1.362933312E-02 -6.163793150E-03 2.347845584E-02
 2.191765785E+00 1.124992371E+00 5.460857600E-02 1.930567436E-02 1.373463590E-02 -6.247128360E-03 2.362720855E-02
 2.187401772E+00 1.124695420E+00 5.484493077E-02 1.942401566E-02 1.384039503E-02 -6.330421660E-03 2.377578430E-02
 2.183037758E+00 1.124400139E+00 5.508645251E-02 1.954281703E-02 1.394569408E-02 -6.413757335E-03 2.392453700E-02
 2.178673744E+00 1.124087453E+00 5.532812327E-02 1.966277696E-02 1.405181549E-02 -6.497262046E-03 2.407492697E-02
 2.174309492E+00 1.123759866E+00 5.556983128E-02 1.978372224E-02 1.415865216E-02 -6.580910180E-03 2.422671579E-02
