##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 1   (Re = 700, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.494986057E+00 1.010395169E+00 -2.846341580E-02 1.761151478E-02 4.760192242E-03 8.144441526E-04 1.611104421E-02
 2.488797426E+00 1.012556434E+00 -2.877642028E-02 1.740866899E-02 4.845261108E-03 7.512804004E-04 1.605558209E-02
 2.482608557E+00 1.014326453E+00 -2.907742932E-02 1.724966057E-02 4.930330906E-03 6.875281106E-04 1.602164656E-02
 2.476419926E+00 1.016096830E+00 -2.937801182E-02 1.709051430E-02 5.015357397E-03 6.237601629E-04 1.598762721E-02
 2.470231056E+00 1.017867088E+00 -2.967859246E-02 1.693136990E-02 5.100383889E-03 5.599922151E-04 1.595360786E-02
 2.464042187E+00 1.019637108E+00 -2.997925878E-02 1.677228883E-02 5.185420159E-03 4.962272360E-04 1.591962576E-02
 2.457853556E+00 1.021197319E+00 -3.027433157E-02 1.663821377E-02 5.270318594E-03 4.321360902E-04 1.589789987E-02
 2.451664686E+00 1.022611260E+00 -3.056245297E-02 1.652111486E-02 5.354804918E-03 3.677138884E-04 1.588436961E-02
 2.445476055E+00 1.024025202E+00 -3.085057624E-02 1.640401408E-02 5.439290777E-03 3.032917157E-04 1.587084122E-02
 2.439287186E+00 1.025439143E+00 -3.113869764E-02 1.628691517E-02 5.523776636E-03 2.388695139E-04 1.585731097E-02
 2.433098555E+00 1.026847839E+00 -3.142805770E-02 1.617061719E-02 5.608404521E-03 1.744815090E-04 1.584423333E-02
 2.426909685E+00 1.027959585E+00 -3.170952946E-02 1.609076932E-02 5.692357197E-03 1.093725223E-04 1.584876515E-02
 2.420721054E+00 1.029056311E+00 -3.198906407E-02 1.601246931E-02 5.776118953E-03 4.417842501E-05 1.585398801E-02
 2.414532185E+00 1.030153036E+00 -3.226859495E-02 1.593417116E-02 5.859881174E-03 -2.101567043E-05 1.585921273E-02
 2.408343554E+00 1.031248569E+00 -3.254853189E-02 1.585611328E-02 5.943684373E-03 -8.619915025E-05 1.586456783E-02
 2.402154684E+00 1.032306314E+00 -3.282853216E-02 1.578297094E-02 6.027461961E-03 -1.514941541E-04 1.587234437E-02
 2.395966053E+00 1.033120394E+00 -3.310036659E-02 1.573998295E-02 6.110161077E-03 -2.178204450E-04 1.589465141E-02
 2.389777184E+00 1.033937812E+00 -3.337104991E-02 1.569642127E-02 6.192761008E-03 -2.841585665E-04 1.591665111E-02
 2.383588552E+00 1.034756064E+00 -3.364141658E-02 1.565270498E-02 6.275333464E-03 -3.504998749E-04 1.593856700E-02
 2.377399683E+00 1.035571337E+00 -3.391287848E-02 1.560952887E-02 6.358000450E-03 -4.168300366E-04 1.596077532E-02
 2.371211052E+00 1.036348701E+00 -3.418413550E-02 1.557091530E-02 6.440516561E-03 -4.833070561E-04 1.598523743E-02
 2.365022182E+00 1.036910772E+00 -3.445057943E-02 1.555779856E-02 6.521819625E-03 -5.506997113E-04 1.602222770E-02
 2.358833313E+00 1.037473798E+00 -3.471654281E-02 1.554445643E-02 6.603094749E-03 -6.180989440E-04 1.605910249E-02
 2.352644682E+00 1.038038254E+00 -3.498167172E-02 1.553071849E-02 6.684322841E-03 -6.855097599E-04 1.609577984E-02
 2.346455812E+00 1.038600206E+00 -3.524821997E-02 1.551765203E-02 6.765631493E-03 -7.529009599E-04 1.613279432E-02
 2.340267181E+00 1.039155602E+00 -3.551467881E-02 1.550536510E-02 6.846891250E-03 -8.203285397E-04 1.617020369E-02
 2.334078312E+00 1.039494991E+00 -3.577443212E-02 1.551815122E-02 6.926240865E-03 -8.890584577E-04 1.622031815E-02
 2.327889681E+00 1.039834380E+00 -3.603418544E-02 1.553093735E-02 7.005590945E-03 -9.577884339E-04 1.627043076E-02
 2.321700811E+00 1.040175796E+00 -3.629307449E-02 1.554345805E-02 7.084903307E-03 -1.026538899E-03 1.632040367E-02
 2.315512180E+00 1.040514708E+00 -3.655305877E-02 1.555631589E-02 7.164263632E-03 -1.095263287E-03 1.637055539E-02
 2.309323311E+00 1.040853620E+00 -3.681304306E-02 1.556917280E-02 7.243623491E-03 -1.163987792E-03 1.642070711E-02
 2.303134680E+00 1.041032553E+00 -3.707028553E-02 1.559986547E-02 7.321664598E-03 -1.233184244E-03 1.648043655E-02
 2.296945810E+00 1.041172981E+00 -3.732686862E-02 1.563485712E-02 7.399387658E-03 -1.302494551E-03 1.654247381E-02
 2.290757179E+00 1.041313171E+00 -3.758374974E-02 1.566990279E-02 7.477117702E-03 -1.371796359E-03 1.660454832E-02
 2.284568310E+00 1.041453362E+00 -3.784056008E-02 1.570493728E-02 7.554845884E-03 -1.441100379E-03 1.666661352E-02
 2.278379679E+00 1.041593552E+00 -3.809736669E-02 1.573996991E-02 7.632574067E-03 -1.510404283E-03 1.672867872E-02
 2.272190809E+00 1.041647315E+00 -3.835140914E-02 1.578415558E-02 7.709496189E-03 -1.580083277E-03 1.679596305E-02
 2.266002178E+00 1.041617393E+00 -3.860277310E-02 1.583719812E-02 7.785637863E-03 -1.650125254E-03 1.686830074E-02
 2.259813309E+00 1.041586637E+00 -3.885468096E-02 1.589029655E-02 7.861786522E-03 -1.720158616E-03 1.694069803E-02
 2.253624439E+00 1.041554689E+00 -3.910728917E-02 1.594347134E-02 7.937943563E-03 -1.790180802E-03 1.701317355E-02
 2.247435808E+00 1.041524410E+00 -3.935890272E-02 1.599653997E-02 8.014088497E-03 -1.860218821E-03 1.708553731E-02
 2.241246939E+00 1.041469097E+00 -3.961017728E-02 1.605192199E-02 8.090129122E-03 -1.930180122E-03 1.715929061E-02
 2.235058308E+00 1.041293383E+00 -3.985981643E-02 1.611848548E-02 8.165664971E-03 -1.999770058E-03 1.723976247E-02
 2.228869438E+00 1.041117311E+00 -4.011005536E-02 1.618510298E-02 8.241204545E-03 -2.069365000E-03 1.732029952E-02
 2.222680807E+00 1.040940881E+00 -4.036115855E-02 1.625180058E-02 8.316749707E-03 -2.138966927E-03 1.740093715E-02
 2.216491938E+00 1.040764689E+00 -4.061171412E-02 1.631844975E-02 8.392291144E-03 -2.208564430E-03 1.748151332E-02
 2.210303307E+00 1.040588856E+00 -4.086158425E-02 1.638503373E-02 8.467828855E-03 -2.278156346E-03 1.756200939E-02
 2.204114437E+00 1.040313244E+00 -4.110831022E-02 1.646160893E-02 8.542313240E-03 -2.348158276E-03 1.764843427E-02
 2.197925806E+00 1.040016174E+00 -4.135515168E-02 1.654022746E-02 8.616598323E-03 -2.418246120E-03 1.773610339E-02
 2.191736937E+00 1.039718270E+00 -4.160281271E-02 1.661881991E-02 8.690902963E-03 -2.488335595E-03 1.782379486E-02
 2.185548306E+00 1.039420247E+00 -4.185047001E-02 1.669741236E-02 8.765207604E-03 -2.558425069E-03 1.791148447E-02
 2.179359436E+00 1.039123297E+00 -4.209728166E-02 1.677602902E-02 8.839491755E-03 -2.628512913E-03 1.799915358E-02
 2.173170805E+00 1.038769722E+00 -4.234373569E-02 1.686099172E-02 8.913447149E-03 -2.697997494E-03 1.809088700E-02
 2.166981936E+00 1.038363218E+00 -4.259117693E-02 1.695177332E-02 8.987104520E-03 -2.766938647E-03 1.818637736E-02
 2.160793304E+00 1.037956834E+00 -4.283922166E-02 1.704250835E-02 9.060761891E-03 -2.835890977E-03 1.828184538E-02
 2.154604435E+00 1.037550449E+00 -4.308726639E-02 1.713324524E-02 9.134418331E-03 -2.904843306E-03 1.837731525E-02
 2.148415804E+00 1.037144065E+00 -4.333531111E-02 1.722398028E-02 9.208074771E-03 -2.973795636E-03 1.847278327E-02
 2.142226934E+00 1.036712885E+00 -4.358148575E-02 1.731819473E-02 9.281258099E-03 -3.042996861E-03 1.857052930E-02
 2.136038065E+00 1.036215425E+00 -4.382669926E-02 1.742145419E-02 9.353137575E-03 -3.112859558E-03 1.867420785E-02
 2.129849434E+00 1.035717845E+00 -4.407228529E-02 1.752470620E-02 9.425005876E-03 -3.182705259E-03 1.877787337E-02
 2.123660564E+00 1.035220265E+00 -4.431787506E-02 1.762795821E-02 9.496874176E-03 -3.252550727E-03 1.888153888E-02
 2.117471933E+00 1.034722686E+00 -4.456346110E-02 1.773121208E-02 9.568741545E-03 -3.322396195E-03 1.898520254E-02
 2.111283064E+00 1.034214973E+00 -4.480880499E-02 1.783583872E-02 9.640563279E-03 -3.392043523E-03 1.908992976E-02
 2.105094433E+00 1.033634424E+00 -4.505535215E-02 1.795019768E-02 9.711910971E-03 -3.460223554E-03 1.920205541E-02
 2.098905563E+00 1.033054233E+00 -4.530149326E-02 1.806456596E-02 9.783267975E-03 -3.528405447E-03 1.931419410E-02
 2.092716932E+00 1.032474041E+00 -4.554734007E-02 1.817894354E-02 9.854629636E-03 -3.596588736E-03 1.942634396E-02
 2.086528063E+00 1.031893969E+00 -4.579318687E-02 1.829332113E-02 9.925992228E-03 -3.664772259E-03 1.953849196E-02
 2.080339432E+00 1.031307459E+00 -4.603936523E-02 1.840873249E-02 9.997180663E-03 -3.733130870E-03 1.965139993E-02
 2.074150562E+00 1.030667186E+00 -4.628374800E-02 1.853272505E-02 1.006731577E-02 -3.803104861E-03 1.977093518E-02
 2.067961931E+00 1.030027151E+00 -4.652785882E-02 1.865670644E-02 1.013748161E-02 -3.873093287E-03 1.989048906E-02
 2.061773062E+00 1.029386997E+00 -4.677196965E-02 1.878068782E-02 1.020764839E-02 -3.943081945E-03 2.001004107E-02
 2.055584431E+00 1.028746963E+00 -4.701607674E-02 1.890466921E-02 1.027781423E-02 -4.013070371E-03 2.012959495E-02
 2.049395561E+00 1.028091669E+00 -4.726178199E-02 1.903037354E-02 1.034801640E-02 -4.082267638E-03 2.025066502E-02
 2.043206930E+00 1.027392149E+00 -4.750739411E-02 1.916110329E-02 1.041896734E-02 -4.149219021E-03 2.037673257E-02
 2.037018061E+00 1.026692986E+00 -4.775239155E-02 1.929172128E-02 1.049003098E-02 -4.216153175E-03 2.050282061E-02
 2.030829191E+00 1.025993705E+00 -4.799739271E-02 1.942234114E-02 1.056109555E-02 -4.283087328E-03 2.062890865E-02
 2.024640560E+00 1.025294065E+00 -4.824317992E-02 1.955310069E-02 1.063201390E-02 -4.350043368E-03 2.075496875E-02
 2.018451691E+00 1.024571896E+00 -4.849086702E-02 1.968936622E-02 1.070474833E-02 -4.418826662E-03 2.088683844E-02
 2.012263060E+00 1.023832440E+00 -4.873881862E-02 1.982969418E-02 1.077916753E-02 -4.489074461E-03 2.102330700E-02
 2.006074190E+00 1.023093104E+00 -4.898590595E-02 1.996979862E-02 1.085378975E-02 -4.559388384E-03 2.115979046E-02
 1.999885559E+00 1.022353768E+00 -4.923303053E-02 2.010991424E-02 1.092840172E-02 -4.629699048E-03 2.129627392E-02
 1.993696809E+00 1.021614194E+00 -4.948186874E-02 2.025046945E-02 1.100261416E-02 -4.699878860E-03 2.143272758E-02
 1.987508059E+00 1.020842314E+00 -4.972586408E-02 2.039162070E-02 1.107744593E-02 -4.768141080E-03 2.157068066E-02
 1.981319308E+00 1.020051122E+00 -4.996695742E-02 2.053312957E-02 1.115264930E-02 -4.835256841E-03 2.170953155E-02
 1.975130439E+00 1.019258738E+00 -5.020674691E-02 2.067442052E-02 1.122807618E-02 -4.902438726E-03 2.184841596E-02
 1.968941689E+00 1.018466711E+00 -5.044694617E-02 2.081578225E-02 1.130343322E-02 -4.969600122E-03 2.198729105E-02
 1.962752938E+00 1.017675877E+00 -5.068846792E-02 2.095736004E-02 1.137856301E-02 -5.036693532E-03 2.212613076E-02
 1.956564188E+00 1.016871452E+00 -5.093381926E-02 2.110130899E-02 1.145505998E-02 -5.105194636E-03 2.226747200E-02
 1.950375438E+00 1.016041160E+00 -5.118649825E-02 2.124978974E-02 1.153417490E-02 -5.176388193E-03 2.241360024E-02
 1.944186687E+00 1.015210867E+00 -5.143917352E-02 2.139827050E-02 1.161328983E-02 -5.247581750E-03 2.255972847E-02
 1.937997937E+00 1.014380574E+00 -5.169182643E-02 2.154675312E-02 1.169240940E-02 -5.318779964E-03 2.270586044E-02
 1.931809187E+00 1.013550520E+00 -5.194484070E-02 2.169521526E-02 1.177145448E-02 -5.389906466E-03 2.285193279E-02
 1.925620437E+00 1.012717247E+00 -5.219749734E-02 2.184405550E-02 1.185070071E-02 -5.460964981E-03 2.299845032E-02
 1.919431686E+00 1.011833072E+00 -5.244421214E-02 2.199921198E-02 1.193328761E-02 -5.530891474E-03 2.315232158E-02
 1.913242936E+00 1.010948896E+00 -5.269092321E-02 2.215436846E-02 1.201587450E-02 -5.600818433E-03 2.330619469E-02
 1.907054186E+00 1.010066032E+00 -5.293961987E-02 2.230941877E-02 1.209799480E-02 -5.670623854E-03 2.345962822E-02
 1.900865436E+00 1.009182334E+00 -5.318710208E-02 2.246453427E-02 1.218040008E-02 -5.740503315E-03 2.361332998E-02
 1.894676685E+00 1.008298397E+00 -5.343428254E-02 2.261966467E-02 1.226287708E-02 -5.810401402E-03 2.376710065E-02
 1.888487935E+00 1.007378936E+00 -5.368824676E-02 2.278324775E-02 1.235022396E-02 -5.882551894E-03 2.393028326E-02
 1.882299185E+00 1.006448984E+00 -5.394458026E-02 2.294939384E-02 1.243898086E-02 -5.955371540E-03 2.409625240E-02
 1.876110435E+00 1.005521297E+00 -5.420253053E-02 2.311526053E-02 1.252717897E-02 -6.028039847E-03 2.426151000E-02
 1.869921684E+00 1.004593611E+00 -5.446048081E-02 2.328112721E-02 1.261537801E-02 -6.100708153E-03 2.442676760E-02
 1.863732815E+00 1.003664136E+00 -5.471718684E-02 2.344720997E-02 1.270400546E-02 -6.173493341E-03 2.459257282E-02
 1.857544065E+00 1.002708077E+00 -5.497178808E-02 2.361905016E-02 1.279533561E-02 -6.246471778E-03 2.476497553E-02
 1.851355314E+00 1.001722336E+00 -5.522508919E-02 2.379737236E-02 1.288945694E-02 -6.319581531E-03 2.494450286E-02
 1.845166564E+00 1.000737429E+00 -5.547967926E-02 2.397554182E-02 1.298324112E-02 -6.392590236E-03 2.512350492E-02
 1.838977814E+00 9.997524023E-01 -5.573426932E-02 2.415371127E-02 1.307702437E-02 -6.465598941E-03 2.530250885E-02
 1.832789063E+00 9.987673759E-01 -5.598885939E-02 2.433187887E-02 1.317080855E-02 -6.538608111E-03 2.548151277E-02
