##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 1   (Re = 700, DNS) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.878689051E+00 6.903580427E-01 1.781924255E-02 2.048737183E-02 9.311892209E-04 2.152828500E-03 1.423164643E-02
 2.872500181E+00 7.033681273E-01 1.874041557E-02 2.086332999E-02 1.011571148E-03 2.240686445E-03 1.450722292E-02
 2.866311550E+00 7.158020735E-01 1.965417713E-02 2.119494788E-02 1.093395171E-03 2.322135959E-03 1.475802809E-02
 2.860122681E+00 7.277249694E-01 2.056107856E-02 2.148550749E-02 1.176591031E-03 2.397284377E-03 1.498633903E-02
 2.853934050E+00 7.391496897E-01 2.145900019E-02 2.173704281E-02 1.260762569E-03 2.465965925E-03 1.519338135E-02
 2.847745180E+00 7.501189113E-01 2.234756388E-02 2.195254713E-02 1.345771714E-03 2.528272336E-03 1.538102329E-02
 2.841556549E+00 7.606742382E-01 2.322737314E-02 2.213456668E-02 1.431491110E-03 2.584361006E-03 1.555083599E-02
 2.835367680E+00 7.708408237E-01 2.409750968E-02 2.228523977E-02 1.517695258E-03 2.634308068E-03 1.570403017E-02
 2.829179049E+00 7.806451917E-01 2.495775186E-02 2.240680158E-02 1.604205463E-03 2.678255551E-03 1.584183052E-02
 2.822990179E+00 7.901144624E-01 2.580793016E-02 2.250141837E-02 1.690886798E-03 2.716404852E-03 1.596541703E-02
 2.816801548E+00 7.992736101E-01 2.664816938E-02 2.257126011E-02 1.777643454E-03 2.749023028E-03 1.607593149E-02
 2.810612679E+00 8.081462383E-01 2.747923322E-02 2.261848003E-02 1.864428399E-03 2.776415786E-03 1.617450267E-02
 2.804423809E+00 8.166735768E-01 2.829775214E-02 2.263888717E-02 1.951031154E-03 2.797342138E-03 1.625884138E-02
 2.798235178E+00 8.249326348E-01 2.910573594E-02 2.263860218E-02 2.037344733E-03 2.812799066E-03 1.633220166E-02
 2.792046309E+00 8.329579830E-01 2.990354039E-02 2.262048982E-02 2.123371698E-03 2.823357005E-03 1.639614441E-02
 2.785857677E+00 8.407812715E-01 3.069365025E-02 2.258788608E-02 2.209333703E-03 2.829884412E-03 1.645241491E-02
 2.779668808E+00 8.482919335E-01 3.147065267E-02 2.253364213E-02 2.294712467E-03 2.830103738E-03 1.649682596E-02
 2.773480177E+00 8.555889726E-01 3.223627433E-02 2.246408165E-02 2.379521495E-03 2.825603588E-03 1.653275825E-02
 2.767291307E+00 8.627512455E-01 3.299652040E-02 2.238588966E-02 2.464234363E-03 2.818427980E-03 1.656390913E-02
 2.761102676E+00 8.695780039E-01 3.374188393E-02 2.228630334E-02 2.548235469E-03 2.804105403E-03 1.658297516E-02
 2.754913807E+00 8.762896061E-01 3.448014706E-02 2.217938565E-02 2.631794661E-03 2.787158592E-03 1.659776829E-02
 2.748725176E+00 8.827645779E-01 3.520704433E-02 2.205952257E-02 2.714932896E-03 2.765427576E-03 1.660498045E-02
 2.742536306E+00 8.890645504E-01 3.592471033E-02 2.193003707E-02 2.797540044E-03 2.739851829E-03 1.660644263E-02
 2.736347675E+00 8.951864243E-01 3.663441539E-02 2.179163136E-02 2.879816806E-03 2.710599219E-03 1.660256274E-02
 2.730158806E+00 9.011187553E-01 3.733361512E-02 2.164435759E-02 2.961622085E-03 2.677296055E-03 1.659319736E-02
 2.723970175E+00 9.068868160E-01 3.802423179E-02 2.148968726E-02 3.043095814E-03 2.640556311E-03 1.657924987E-02
 2.717781305E+00 9.124943018E-01 3.870671988E-02 2.132907696E-02 3.124251263E-03 2.600572770E-03 1.656148769E-02
 2.711592674E+00 9.179009795E-01 3.937865049E-02 2.116085216E-02 3.204951994E-03 2.556484891E-03 1.653882675E-02
 2.705403805E+00 9.232293367E-01 4.004682973E-02 2.099062502E-02 3.285598010E-03 2.510896651E-03 1.651481539E-02
 2.699215174E+00 9.282788634E-01 4.069964215E-02 2.081218734E-02 3.365755081E-03 2.459701151E-03 1.648529619E-02
 2.693026304E+00 9.333285093E-01 4.135246575E-02 2.063375525E-02 3.445913317E-03 2.408507280E-03 1.645577885E-02
 2.686837435E+00 9.380716085E-01 4.199047387E-02 2.045036852E-02 3.525895998E-03 2.351662843E-03 1.642258838E-02
 2.680648804E+00 9.427527785E-01 4.262280464E-02 2.026500367E-02 3.605464473E-03 2.293466823E-03 1.638794504E-02
 2.674459934E+00 9.473156929E-01 4.325134307E-02 2.008000761E-02 3.685331205E-03 2.233353443E-03 1.635330729E-02
 2.668271303E+00 9.516459703E-01 4.386626557E-02 1.989318430E-02 3.764908062E-03 2.168961568E-03 1.631687582E-02
 2.662082434E+00 9.559763670E-01 4.448120296E-02 1.970636286E-02 3.844486549E-03 2.104571788E-03 1.628044620E-02
 2.655893803E+00 9.600558877E-01 4.508518800E-02 1.952252537E-02 3.924352583E-03 2.036236459E-03 1.624509692E-02
 2.649704933E+00 9.640209079E-01 4.568005353E-02 1.933850721E-02 4.003817216E-03 1.965782605E-03 1.620916650E-02
 2.643516302E+00 9.679992199E-01 4.627760500E-02 1.915509067E-02 4.083536565E-03 1.895695226E-03 1.617370732E-02
 2.637327433E+00 9.716404080E-01 4.685857892E-02 1.897946186E-02 4.163591191E-03 1.820496633E-03 1.614183374E-02
 2.631138802E+00 9.752524495E-01 4.743558541E-02 1.880367473E-02 4.243350588E-03 1.744773355E-03 1.610967331E-02
 2.624949932E+00 9.788551927E-01 4.801419750E-02 1.862905733E-02 4.323392641E-03 1.669005491E-03 1.607825793E-02
 2.618761301E+00 9.821351767E-01 4.857646674E-02 1.846554503E-02 4.403845873E-03 1.588763087E-03 1.605239138E-02
 2.612572432E+00 9.854026437E-01 4.913657904E-02 1.830195077E-02 4.484131467E-03 1.508318703E-03 1.602638513E-02
 2.606383801E+00 9.886649251E-01 4.969776049E-02 1.813910715E-02 4.564594477E-03 1.427827985E-03 1.600085199E-02
 2.600194931E+00 9.916088581E-01 5.024365708E-02 1.799016818E-02 4.645796493E-03 1.343033044E-03 1.598262787E-02
 2.594006300E+00 9.945442677E-01 5.078816414E-02 1.784126461E-02 4.726904444E-03 1.258135075E-03 1.596437022E-02
 2.587817430E+00 9.974808097E-01 5.133285746E-02 1.769235544E-02 4.808024969E-03 1.173251192E-03 1.594611816E-02
 2.581628561E+00 1.000134706E+00 5.186513811E-02 1.755839586E-02 4.890106618E-03 1.084858435E-03 1.593587361E-02
 2.575439930E+00 1.002751827E+00 5.239539966E-02 1.742602326E-02 4.972230643E-03 9.960575262E-04 1.592644118E-02
 2.569251060E+00 1.005365372E+00 5.292754248E-02 1.729352772E-02 5.054408219E-03 9.073857800E-04 1.591692865E-02
 2.563062429E+00 1.007773399E+00 5.345009267E-02 1.717318781E-02 5.137333181E-03 8.163924795E-04 1.591386832E-02
 2.556873560E+00 1.010085821E+00 5.396905169E-02 1.705892198E-02 5.220725201E-03 7.242496940E-04 1.591408998E-02
 2.550684929E+00 1.012398362E+00 5.448801070E-02 1.694465801E-02 5.304117221E-03 6.321069086E-04 1.591431163E-02
 2.544496059E+00 1.014601111E+00 5.500078574E-02 1.683734171E-02 5.387816578E-03 5.391110899E-04 1.591809653E-02
 2.538307428E+00 1.016626716E+00 5.550774559E-02 1.674321294E-02 5.472582765E-03 4.443828948E-04 1.592895016E-02
 2.532118559E+00 1.018655777E+00 5.601514503E-02 1.664894260E-02 5.557368975E-03 3.496572026E-04 1.593974605E-02
 2.525929928E+00 1.020668149E+00 5.652043596E-02 1.655535959E-02 5.642058328E-03 2.549193159E-04 1.595081948E-02
 2.519741058E+00 1.022436619E+00 5.701615661E-02 1.648174040E-02 5.728004035E-03 1.584679558E-04 1.597248018E-02
 2.513552427E+00 1.024200559E+00 5.751372129E-02 1.640933752E-02 5.814229138E-03 6.177996693E-05 1.599488966E-02
 2.507363558E+00 1.025953531E+00 5.800999701E-02 1.633748785E-02 5.900403019E-03 -3.489741721E-05 1.601755060E-02
 2.501174927E+00 1.027591467E+00 5.850075558E-02 1.627550647E-02 5.987056997E-03 -1.318683935E-04 1.604561508E-02
 2.494986057E+00 1.029091954E+00 5.898760632E-02 1.622671075E-02 6.074629258E-03 -2.293375437E-04 1.608108543E-02
 2.488797426E+00 1.030609250E+00 5.947643146E-02 1.617695205E-02 6.162267644E-03 -3.268434375E-04 1.611608826E-02
 2.482608557E+00 1.032098055E+00 5.996191502E-02 1.612882502E-02 6.249793805E-03 -4.242871073E-04 1.615188085E-02
 2.476419926E+00 1.033397913E+00 6.044282392E-02 1.609926671E-02 6.338599138E-03 -5.222347681E-04 1.619900763E-02
 2.470231056E+00 1.034671307E+00 6.092387065E-02 1.607264020E-02 6.427677348E-03 -6.203103694E-04 1.624798030E-02
 2.464042187E+00 1.035936236E+00 6.140391901E-02 1.604650728E-02 6.516716909E-03 -7.183497655E-04 1.629719697E-02
 2.457853556E+00 1.037144542E+00 6.188222021E-02 1.602593251E-02 6.606197916E-03 -8.162282757E-04 1.635009609E-02
 2.451664686E+00 1.038206339E+00 6.235731393E-02 1.602041721E-02 6.697014906E-03 -9.137100424E-04 1.641311683E-02
 2.445476055E+00 1.039259911E+00 6.283148378E-02 1.601542160E-02 6.787814666E-03 -1.011154731E-03 1.647642627E-02
 2.439287186E+00 1.040316224E+00 6.330597401E-02 1.601024717E-02 6.878620479E-03 -1.108612283E-03 1.653963514E-02
 2.433098555E+00 1.041252255E+00 6.377869844E-02 1.601756923E-02 6.970650051E-03 -1.206184621E-03 1.661167853E-02
 2.426909685E+00 1.042115808E+00 6.424961239E-02 1.603212021E-02 7.063325495E-03 -1.303755795E-03 1.668876596E-02
 2.420721054E+00 1.042965293E+00 6.471890956E-02 1.604760438E-02 7.155977190E-03 -1.401209156E-03 1.676638052E-02
 2.414532185E+00 1.043825388E+00 6.518997997E-02 1.606258750E-02 7.248733193E-03 -1.498776022E-03 1.684380509E-02
 2.408343554E+00 1.044521332E+00 6.565810740E-02 1.609444804E-02 7.343716454E-03 -1.595669193E-03 1.693351008E-02
 2.402154684E+00 1.045188546E+00 6.612307578E-02 1.612825133E-02 7.438696921E-03 -1.692275284E-03 1.702432893E-02
 2.395966053E+00 1.045863152E+00 6.658883393E-02 1.616156660E-02 7.533677854E-03 -1.788953552E-03 1.711486839E-02
 2.389777184E+00 1.046485066E+00 6.705565006E-02 1.620139740E-02 7.629518397E-03 -1.886316109E-03 1.720994525E-02
 2.383588552E+00 1.046994686E+00 6.751930714E-02 1.625295728E-02 7.726521231E-03 -1.984178089E-03 1.731280424E-02
 2.377399683E+00 1.047494411E+00 6.798183918E-02 1.630522124E-02 7.823520340E-03 -2.081930172E-03 1.741605066E-02
 2.371211052E+00 1.048003078E+00 6.844539940E-02 1.635684259E-02 7.920523174E-03 -2.179782838E-03 1.751894318E-02
 2.365022182E+00 1.048390508E+00 6.890697032E-02 1.642141864E-02 8.019981906E-03 -2.277607098E-03 1.763092354E-02
 2.358833313E+00 1.048734665E+00 6.936605275E-02 1.648996398E-02 8.119923063E-03 -2.375243930E-03 1.774547249E-02
 2.352644682E+00 1.049078822E+00 6.982514262E-02 1.655850932E-02 8.219864219E-03 -2.472880762E-03 1.786002144E-02
 2.346455812E+00 1.049393177E+00 7.028521597E-02 1.663129590E-02 8.320551366E-03 -2.571229124E-03 1.797750033E-02
 2.340267181E+00 1.049598694E+00 7.074446976E-02 1.671774872E-02 8.423197083E-03 -2.671206603E-03 1.810407825E-02
 2.334078312E+00 1.049806595E+00 7.119826972E-02 1.680437103E-02 8.525799960E-03 -2.771268832E-03 1.823071577E-02
 2.327889681E+00 1.050015807E+00 7.164938748E-02 1.689107530E-02 8.628382348E-03 -2.871373203E-03 1.835738495E-02
 2.321700811E+00 1.050126910E+00 7.209640741E-02 1.698738337E-02 8.733352646E-03 -2.971997019E-03 1.849086583E-02
 2.315512180E+00 1.050205112E+00 7.254372537E-02 1.708710939E-02 8.839495480E-03 -3.072984284E-03 1.862697676E-02
 2.309323311E+00 1.050283432E+00 7.299104333E-02 1.718683727E-02 8.945639245E-03 -3.173971316E-03 1.876308769E-02
 2.303134680E+00 1.050346375E+00 7.343608886E-02 1.728787832E-02 9.051758796E-03 -3.274857067E-03 1.889991574E-02
 2.296945810E+00 1.050286531E+00 7.388398796E-02 1.740196161E-02 9.161289781E-03 -3.378340043E-03 1.904597320E-02
 2.290757179E+00 1.050240636E+00 7.433412224E-02 1.751482114E-02 9.270841256E-03 -3.481910564E-03 1.919136569E-02
 2.284568310E+00 1.050188780E+00 7.478328794E-02 1.762820780E-02 9.380383417E-03 -3.585443133E-03 1.933704503E-02
 2.278379679E+00 1.050084591E+00 7.522925735E-02 1.774639264E-02 9.490987286E-03 -3.689196892E-03 1.948609948E-02
 2.272190809E+00 1.049907684E+00 7.567533106E-02 1.787146553E-02 9.604069404E-03 -3.793738317E-03 1.964064687E-02
 2.266002178E+00 1.049750090E+00 7.612405717E-02 1.799504086E-02 9.717145003E-03 -3.898350056E-03 1.979434118E-02
 2.259813309E+00 1.049567699E+00 7.656937093E-02 1.812054031E-02 9.830228984E-03 -4.002871457E-03 1.994913444E-02
 2.253624439E+00 1.049323559E+00 7.701671124E-02 1.825248823E-02 9.945100173E-03 -4.108584486E-03 2.010909095E-02
 2.247435808E+00 1.049034953E+00 7.746585459E-02 1.838914305E-02 1.006132085E-02 -4.215205088E-03 2.027285844E-02
 2.241246939E+00 1.048749566E+00 7.791548222E-02 1.852553897E-02 1.017753500E-02 -4.321827553E-03 2.043646201E-02
 2.235058308E+00 1.048455358E+00 7.836382836E-02 1.866263524E-02 1.029376686E-02 -4.428445827E-03 2.060050517E-02
 2.228869438E+00 1.048084021E+00 7.881292701E-02 1.880782656E-02 1.041250024E-02 -4.535913933E-03 2.077218331E-02
 2.222680807E+00 1.047688842E+00 7.926157862E-02 1.895537041E-02 1.053185854E-02 -4.643600434E-03 2.094599418E-02
 2.216491938E+00 1.047283173E+00 7.970873266E-02 1.910367608E-02 1.065121405E-02 -4.751299974E-03 2.112032659E-02
 2.210303307E+00 1.046886802E+00 8.015720546E-02 1.925130934E-02 1.077057235E-02 -4.858987872E-03 2.129420079E-02
 2.204114437E+00 1.046398163E+00 8.061044663E-02 1.940910518E-02 1.089295745E-02 -4.968538415E-03 2.147835679E-02
 2.197925806E+00 1.045890212E+00 8.106090873E-02 1.956845075E-02 1.101537980E-02 -5.078229122E-03 2.166369557E-02
 2.191736937E+00 1.045379758E+00 8.151099086E-02 1.972799934E-02 1.113780495E-02 -5.187937524E-03 2.184918709E-02
 2.185548306E+00 1.044872522E+00 8.196383715E-02 1.988752559E-02 1.126071345E-02 -5.297787953E-03 2.203518525E-02
 2.179359436E+00 1.044283390E+00 8.241760731E-02 2.005476691E-02 1.138646808E-02 -5.409143399E-03 2.223000117E-02
 2.173170805E+00 1.043678164E+00 8.286912739E-02 2.022313513E-02 1.151220128E-02 -5.520616658E-03 2.242568880E-02
 2.166981936E+00 1.043072939E+00 8.332064748E-02 2.039150521E-02 1.163793448E-02 -5.632089451E-03 2.262137644E-02
 2.160793304E+00 1.042459249E+00 8.377560973E-02 2.056092955E-02 1.176449377E-02 -5.744117312E-03 2.281862125E-02
 2.154604435E+00 1.041768432E+00 8.423268050E-02 2.073716745E-02 1.189336460E-02 -5.858188495E-03 2.302326448E-02
 2.148415804E+00 1.041076183E+00 8.468956500E-02 2.091351151E-02 1.202223822E-02 -5.972276442E-03 2.322799340E-02
 2.142226934E+00 1.040381789E+00 8.514790237E-02 2.108973451E-02 1.215110254E-02 -6.086242385E-03 2.343270183E-02
 2.136038065E+00 1.039650202E+00 8.560694009E-02 2.126894332E-02 1.228092331E-02 -6.201191805E-03 2.364036255E-02
 2.129849434E+00 1.038871050E+00 8.606850356E-02 2.145252563E-02 1.241259556E-02 -6.317896303E-03 2.385256812E-02
 2.123660564E+00 1.038092017E+00 8.653007448E-02 2.163610980E-02 1.254426874E-02 -6.434600800E-03 2.406477369E-02
 2.117471933E+00 1.037311912E+00 8.699148893E-02 2.181976289E-02 1.267594285E-02 -6.551320199E-03 2.427702956E-02
 2.111283064E+00 1.036482096E+00 8.745194972E-02 2.200805210E-02 1.280838810E-02 -6.669466384E-03 2.449277043E-02
 2.105094433E+00 1.035614371E+00 8.791711181E-02 2.220084518E-02 1.294201612E-02 -6.789281499E-03 2.471199818E-02
 2.098905563E+00 1.034755707E+00 8.838353306E-02 2.239300311E-02 1.307560783E-02 -6.908946205E-03 2.493081056E-02
 2.092716932E+00 1.033883810E+00 8.884812146E-02 2.258609049E-02 1.320925448E-02 -7.028830703E-03 2.515023015E-02
 2.086528063E+00 1.032974005E+00 8.931240439E-02 2.278372832E-02 1.334347576E-02 -7.149963640E-03 2.537262067E-02
 2.080339432E+00 1.032017946E+00 8.977846801E-02 2.298776433E-02 1.347858272E-02 -7.272894029E-03 2.559917979E-02
 2.074150562E+00 1.031072140E+00 9.024586529E-02 2.319092676E-02 1.361362170E-02 -7.395655382E-03 2.582518198E-02
 2.067961931E+00 1.030110002E+00 9.071113914E-02 2.339548431E-02 1.374876965E-02 -7.518686820E-03 2.605207264E-02
 2.061773062E+00 1.029125333E+00 9.117875993E-02 2.360396087E-02 1.388421562E-02 -7.642385084E-03 2.628163993E-02
 2.055584431E+00 1.028094411E+00 9.165120870E-02 2.382051945E-02 1.402027439E-02 -7.767459378E-03 2.651672810E-02
 2.049395561E+00 1.027051449E+00 9.212188423E-02 2.403839678E-02 1.415640209E-02 -7.892709225E-03 2.675268799E-02
 2.043206930E+00 1.026012778E+00 9.259320796E-02 2.425579913E-02 1.429250464E-02 -8.017895743E-03 2.698833309E-02
 2.037018061E+00 1.024961114E+00 9.306593239E-02 2.447590977E-02 1.442881674E-02 -8.143652231E-03 2.722607367E-02
 2.030829191E+00 1.023859501E+00 9.354239702E-02 2.470568754E-02 1.456585806E-02 -8.271386847E-03 2.747121081E-02
 2.024640560E+00 1.022733092E+00 9.401613474E-02 2.493809350E-02 1.470295712E-02 -8.399457671E-03 2.771824412E-02
 2.018451691E+00 1.021606803E+00 9.448987991E-02 2.517049946E-02 1.484005712E-02 -8.527529426E-03 2.796527930E-02
 2.012263060E+00 1.020492196E+00 9.496644139E-02 2.540188469E-02 1.497719623E-02 -8.655520156E-03 2.821177803E-02
 2.006074190E+00 1.019312263E+00 9.545096755E-02 2.564261667E-02 1.511514187E-02 -8.785256185E-03 2.846712060E-02
 1.999885559E+00 1.018120050E+00 9.593379498E-02 2.588468045E-02 1.525307260E-02 -8.915198967E-03 2.872347273E-02
 1.993696809E+00 1.016927838E+00 9.641662240E-02 2.612674423E-02 1.539100334E-02 -9.045142680E-03 2.897982672E-02
 1.987508059E+00 1.015735626E+00 9.689944983E-02 2.636880986E-02 1.552893315E-02 -9.175085463E-03 2.923618071E-02
 1.981319308E+00 1.014479041E+00 9.737537056E-02 2.661778592E-02 1.566741802E-02 -9.307897650E-03 2.949944697E-02
 1.975130439E+00 1.013214827E+00 9.784936160E-02 2.686760202E-02 1.580594480E-02 -9.441019967E-03 2.976351604E-02
 1.968941689E+00 1.011950493E+00 9.832335263E-02 2.711741813E-02 1.594447158E-02 -9.574141353E-03 3.002758697E-02
 1.962752938E+00 1.010679126E+00 9.879599512E-02 2.736782655E-02 1.608293504E-02 -9.707333520E-03 3.029208258E-02
 1.956564188E+00 1.009350777E+00 9.927357733E-02 2.762184292E-02 1.622184552E-02 -9.841850027E-03 3.056076355E-02
 1.950375438E+00 1.008014202E+00 9.975756705E-02 2.787610330E-02 1.636114158E-02 -9.976763278E-03 3.083047271E-02
 1.944186687E+00 1.006683111E+00 1.002424881E-01 2.812998369E-02 1.650046930E-02 -1.011158992E-02 3.109992109E-02
 1.937997937E+00 1.005333185E+00 1.007241607E-01 2.838518843E-02 1.663968153E-02 -1.024671551E-02 3.137028217E-02
 1.931809187E+00 1.003953457E+00 1.012074053E-01 2.864213660E-02 1.677921042E-02 -1.038354076E-02 3.164236248E-02
 1.925620437E+00 1.002536178E+00 1.016958356E-01 2.890109457E-02 1.691937260E-02 -1.052307710E-02 3.191673011E-02
 1.919431686E+00 1.001124024E+00 1.021851003E-01 2.915975824E-02 1.705959812E-02 -1.066254079E-02 3.219089657E-02
 1.913242936E+00 9.996981621E-01 1.026720926E-01 2.941922657E-02 1.719965227E-02 -1.080220193E-02 3.246560693E-02
 1.907054186E+00 9.982710481E-01 1.031594202E-01 2.967864461E-02 1.733974554E-02 -1.094188262E-02 3.274035826E-02
 1.900865436E+00 9.967858791E-01 1.036622971E-01 2.993581817E-02 1.748168096E-02 -1.108243875E-02 3.301705047E-02
 1.894676685E+00 9.952895045E-01 1.041631326E-01 3.019358218E-02 1.762354933E-02 -1.122320630E-02 3.329426423E-02
 1.888487935E+00 9.937772751E-01 1.046610847E-01 3.045218810E-02 1.776532270E-02 -1.136427559E-02 3.357221931E-02
 1.882299185E+00 9.922817945E-01 1.051620767E-01 3.070990928E-02 1.790719666E-02 -1.150502823E-02 3.384939209E-02
 1.876110435E+00 9.907546043E-01 1.056696698E-01 3.096841089E-02 1.804966480E-02 -1.164870709E-02 3.412856162E-02
 1.869921684E+00 9.891861677E-01 1.061783284E-01 3.122822568E-02 1.819230802E-02 -1.179440692E-02 3.440993279E-02
 1.863732815E+00 9.876103401E-01 1.066859663E-01 3.148831800E-02 1.833488233E-02 -1.194017474E-02 3.469163179E-02
 1.857544065E+00 9.860345125E-01 1.071936041E-01 3.174841031E-02 1.847745664E-02 -1.208594255E-02 3.497333080E-02
 1.851355314E+00 9.844554067E-01 1.077050790E-01 3.200739622E-02 1.862052828E-02 -1.223137043E-02 3.525516018E-02
 1.845166564E+00 9.828129411E-01 1.082319915E-01 3.226241469E-02 1.876603253E-02 -1.237572078E-02 3.554005176E-02
 1.838977814E+00 9.811669588E-01 1.087600738E-01 3.251790628E-02 1.891161315E-02 -1.252051722E-02 3.582542017E-02
 1.832789063E+00 9.795209765E-01 1.092881560E-01 3.277339786E-02 1.905719377E-02 -1.266531460E-02 3.611078486E-02
 1.826600313E+00 9.778657556E-01 1.098149717E-01 3.302938864E-02 1.920272596E-02 -1.281027030E-02 3.639667854E-02
 1.820411563E+00 9.761661291E-01 1.103491038E-01 3.329045698E-02 1.934768632E-02 -1.295856480E-02 3.668599576E-02
